name,stationcode,ebike,mechanical,coordonnees_geo,duedate,numbikesavailable,numdocksavailable,capacity,is_renting,is_installed,nom_arrondissement_communes,is_returning,record_timestamp
Benoît Frachon - République,20105,4,5,"[48.85230729014318, 2.415605485439301]",2023-05-17T11:50:35+00:00,9,19,30,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Jean Jaurès - Jules Jacquemin,33103,0,0,"[48.88433053604843, 2.4082902455152104]",2023-05-17T11:47:07+00:00,0,22,24,OUI,OUI,Le Pré-Saint-Gervais,OUI,2023-05-17T12:41:00.57Z
Marne - Charles de Gaulle,41401,11,1,"[48.815071719544434, 2.4121668934822087]",2023-05-17T11:52:02+00:00,12,14,27,OUI,OUI,Alfortville,OUI,2023-05-17T12:41:00.57Z
Saint-Benoît - Jacob,6002,5,14,"[48.85545136013941, 2.3334722220897675]",2023-05-17T11:50:32+00:00,19,2,23,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Porte de la Muette,16019,19,0,"[48.86302317841182, 2.2687188170157406]",2023-05-17T11:49:24+00:00,19,17,36,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Bréguet - Sabin,11033,15,12,"[48.856931678257, 2.3706749462105]",2023-05-17T11:51:34+00:00,27,4,33,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Gare du Nord - Saint-Vincent de Paul,10033,2,0,"[48.880955741648, 2.3524305148385]",2023-05-17T11:48:24+00:00,2,19,24,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Jardins d'Eole,18039,4,2,"[48.8869703, 2.3668488]",2023-05-17T11:48:21+00:00,6,14,20,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Paul Bodin - Clichy,17009,0,2,"[48.89239614618928, 2.317142598330975]",2023-05-17T11:51:31+00:00,2,30,34,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Ecoles - Carmes,5007,4,26,"[48.848904447989405, 2.3473486304283147]",2023-05-17T11:52:02+00:00,30,5,36,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Porte de Bagnolet,20022,1,0,"[48.864707139122984, 2.408344637349607]",2023-05-17T11:47:47+00:00,1,32,33,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Bourdon - Pont Morland,4006,12,17,"[48.8478103, 2.3659356]",2023-05-17T11:50:21+00:00,29,21,52,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Reuilly - Place Felix Eboue,12036,3,0,"[48.84030274499962, 2.394630398715453]",2023-05-17T11:46:46+00:00,3,39,42,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Cité Riverin - Château d'Eau,10008,1,2,"[48.870702423554306, 2.358739863900845]",2023-05-17T11:49:49+00:00,3,15,18,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Porte Molitor,16036,6,24,"[48.84524763511433, 2.2569015249609947]",2023-05-17T11:51:56+00:00,30,29,60,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Place de la Nation - Picpus,12015,0,0,"[48.846821681548, 2.4001130461693]",2023-05-17T11:49:19+00:00,0,36,36,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Cambon - Rivoli,1020,18,18,"[48.866143390992, 2.3251800647137]",2023-05-17T11:51:58+00:00,36,1,40,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Henri Ravera - Gabriel Péri,22201,3,1,"[48.79722273833844, 2.302115857601166]",2023-05-17T11:44:28+00:00,4,26,30,OUI,OUI,Bagneux,OUI,2023-05-17T12:41:00.57Z
Diane Arbus,18202,0,1,"[48.898800717199, 2.3524022474885]",2023-05-17T11:51:09+00:00,1,36,38,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Gare Montparnasse - Arrivée,15001,10,29,"[48.843827994315, 2.3225811123848]",2023-05-17T11:51:19+00:00,39,3,43,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Cadix - Hameau,15128,9,3,"[48.8340107632249, 2.289516180753708]",2023-05-17T11:52:05+00:00,12,25,37,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Place des Abbesses,18004,1,0,"[48.884542726149725, 2.3386867716908455]",2023-05-17T11:48:26+00:00,1,11,12,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Mairie du 16ème,16013,1,0,"[48.863936848471994, 2.2765953093767166]",2023-05-17T11:50:09+00:00,1,32,35,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Gare Saint-Lazare - Stockholm,8110,3,2,"[48.877127316667654, 2.322417162358761]",2023-05-17T11:50:47+00:00,5,26,32,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Gambetta - Père Lachaise,20024,1,0,"[48.864295696165875, 2.398228667282044]",2023-05-17T11:45:15+00:00,1,28,29,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Louis Blanc - La Chapelle,10034,0,0,"[48.884008964514, 2.3599335551262]",2023-05-17T11:45:40+00:00,0,21,21,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Cordelières - Arago,13005,6,5,"[48.83548071896613, 2.348572461702221]",2023-05-17T11:47:37+00:00,11,35,46,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Emile Reynaud - Porte de la Villette,19010,1,3,"[48.90098953630053, 2.3887022584676743]",2023-05-17T11:48:01+00:00,4,17,22,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Place de l'Europe - Alfortville,41405,4,17,"[48.78913702405837, 2.4284800887107854]",2023-05-17T11:52:05+00:00,21,2,24,OUI,OUI,Alfortville,OUI,2023-05-17T12:41:00.57Z
Traktir - Foch,16103,8,1,"[48.872755334614, 2.2915497802487]",2023-05-17T11:50:02+00:00,9,12,22,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Beaumarchais - Saint-Gilles,3001,4,3,"[48.8580378, 2.3679352]",2023-05-17T11:43:58+00:00,7,44,51,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Gare de Bellevue,21953,2,2,"[48.8192404685572, 2.2295309230685234]",2023-05-17T11:43:57+00:00,4,16,20,OUI,OUI,Meudon,OUI,2023-05-17T12:41:00.57Z
Bosquet - Saint-Dominique,7021,5,18,"[48.85865170952645, 2.303716580234576]",2023-05-17T11:50:31+00:00,23,5,28,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Louis le Grand - Italiens,2015,14,17,"[48.870508937204, 2.3340544619393]",2023-05-17T11:51:22+00:00,31,1,33,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Maurice d'Ocagne - General Maudhuy,14137,4,0,"[48.82414282524159, 2.3158789426088333]",2023-05-17T11:46:37+00:00,4,26,30,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Sarrette - Général Leclerc,14019,4,0,"[48.825030852925, 2.3264128693982]",2023-05-17T11:49:24+00:00,4,18,22,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Place de la Fraternité,31709,1,0,"[48.85716405838368, 2.422847449779511]",2023-05-17T11:51:56+00:00,1,20,22,OUI,OUI,Montreuil,OUI,2023-05-17T12:41:00.57Z
Turbigo - Réaumur,3011,7,20,"[48.86557404753054, 2.3564198613166814]",2023-05-17T11:51:44+00:00,27,3,31,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Dunkerque - Alsace,10027,1,1,"[48.879355, 2.358379]",2023-05-17T11:48:24+00:00,2,16,20,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Mairie du 10ème,10009,4,5,"[48.872089449907, 2.3575825989246]",2023-05-17T11:46:32+00:00,9,10,19,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Petites Ecuries - Faubourg Saint-Denis,10006,14,8,"[48.87287120589831, 2.3542150855064397]",2023-05-17T11:51:40+00:00,22,7,29,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Charles de Gaulle - Plateau de Vanves,22401,1,1,"[48.82233088973263, 2.298571803412886]",2023-05-17T11:50:48+00:00,2,31,33,OUI,OUI,Malakoff,OUI,2023-05-17T12:41:00.57Z
Lacuée - Lyon,12002,6,10,"[48.849268481958, 2.3704585433006]",2023-05-17T11:50:14+00:00,16,0,16,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Solitaires - Place des Fêtes,19129,1,0,"[48.876601, 2.391769]",2023-05-17T11:45:20+00:00,1,27,29,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Maurice Payret-Dortail,21506,1,0,"[48.87811957063342, 2.2233625128865246]",2023-05-17T11:49:22+00:00,1,21,22,OUI,OUI,Suresnes,OUI,2023-05-17T12:41:00.57Z
Saint-Denis - Réaumur,2003,7,9,"[48.8661116315789, 2.3507790675507594]",2023-05-17T11:51:52+00:00,16,16,32,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Française - Etienne Marcel,1102,5,23,"[48.864053304653766, 2.347587011754513]",2023-05-17T11:52:07+00:00,28,7,37,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Saint-Michel - Luxembourg,5122,12,7,"[48.84501507626, 2.3394941166043]",2023-05-17T11:51:46+00:00,19,8,29,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Parc Roger Salengro,21110,1,1,"[48.905303858642, 2.31055945158]",2023-05-17T11:45:48+00:00,2,32,35,OUI,OUI,Clichy,OUI,2023-05-17T12:41:00.57Z
Nationale - Vincent Auriol,13017,3,5,"[48.83252708397293, 2.362354410392119]",2023-05-17T11:51:30+00:00,8,25,33,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Olivier de Serres - Leriche,15111,3,2,"[48.83460221715206, 2.2957482933998112]",2023-05-17T11:49:21+00:00,5,19,25,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Adolphe Lalyre - Armand Silvestre,24006,11,2,"[48.90406266961591, 2.273416221141815]",2023-05-17T11:43:10+00:00,13,25,40,OUI,OUI,Courbevoie,OUI,2023-05-17T12:41:00.57Z
Temple - Haudriettes,3009,4,12,"[48.861636880211584, 2.356696020645806]",2023-05-17T11:49:38+00:00,16,3,19,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Bézout - Général Leclerc,14132,2,0,"[48.82884804502439, 2.3285973072052]",2023-05-17T11:48:42+00:00,2,28,30,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Hôtel de Ville de Chaville,23702,0,0,"[48.80887149094033, 2.188134044408798]",2023-05-17T11:51:57+00:00,0,20,20,OUI,OUI,Chaville,OUI,2023-05-17T12:41:00.57Z
Gare d'Austerlitz - Pont Charles de Gaulle,13125,7,42,"[48.842319830109304, 2.3670300096273422]",2023-05-17T11:51:54+00:00,49,5,55,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Didot - Mariniers,14022,3,3,"[48.82650543613106, 2.313136198271666]",2023-05-17T11:52:04+00:00,6,28,35,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Gardenat-Lapostol - Velettes,21507,0,0,"[48.87387, 2.224185]",2023-05-17T11:43:53+00:00,0,19,20,OUI,OUI,Suresnes,OUI,2023-05-17T12:41:00.57Z
Place du 17 Octobre,22306,1,13,"[48.91962690034779, 2.2978286134199792]",2023-05-17T11:51:16+00:00,14,6,20,OUI,OUI,Gennevilliers,OUI,2023-05-17T12:41:00.57Z
Mairie du 3ème,3006,4,9,"[48.86446178139141, 2.361762821674347]",2023-05-17T11:52:01+00:00,13,16,32,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Château - République,22504,1,1,"[48.905928, 2.253629]",2023-05-17T11:47:02+00:00,2,18,20,OUI,OUI,La Garenne-Colombes,OUI,2023-05-17T12:41:00.57Z
Victoire - Laffitte,9111,8,10,"[48.87514373494672, 2.338118505144376]",2023-05-17T11:51:53+00:00,18,2,20,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Tiron - Rivoli,4012,1,4,"[48.855692253233, 2.3579058051109]",2023-05-17T11:51:16+00:00,5,23,28,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Gare du Nord - La Chapelle,10041,0,1,"[48.884178287286, 2.3561057075858]",2023-05-17T11:45:59+00:00,1,17,18,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Village Saint-Paul,4009,0,17,"[48.852639866624806, 2.3607301712036137]",2023-05-17T11:51:49+00:00,17,11,28,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Choiseul - Quatre Septembre,2012,20,16,"[48.8699355331869, 2.3359975218772893]",2023-05-17T11:50:59+00:00,36,8,44,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Mairie du 4ème,4015,6,27,"[48.85594991049653, 2.3563823103904724]",2023-05-17T11:51:18+00:00,33,10,44,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Hippodrome Paris-Vincennes,12163,7,2,"[48.82048387758518, 2.446271181106568]",2023-05-17T11:47:10+00:00,9,33,42,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Gardenat Lapostol - Franklin Roosevelt,21509,4,2,"[48.871839, 2.222505]",2023-05-17T11:49:46+00:00,6,18,24,OUI,OUI,Suresnes,OUI,2023-05-17T12:41:00.57Z
Jean-Jacques Rousseau - Deux Ecus,1012,5,16,"[48.86297805972131, 2.3414635285735126]",2023-05-17T11:51:55+00:00,21,1,22,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Square Pierre Lazareff,2004,4,1,"[48.867141720745806, 2.348393350839615]",2023-05-17T11:50:08+00:00,5,12,17,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Place Paul Delouvrier,19130,3,2,"[48.89197621431365, 2.3851288855075836]",2023-05-17T11:50:29+00:00,5,20,26,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Candale - Mehul,35012,5,0,"[48.8893935006175, 2.414379715919495]",2023-05-17T11:48:50+00:00,5,20,25,OUI,OUI,Pantin,OUI,2023-05-17T12:41:00.57Z
Alger - Rivoli,1018,5,14,"[48.864773553495, 2.3294493936128]",2023-05-17T11:51:26+00:00,19,1,21,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Aboukir - Alexandrie,2016,0,8,"[48.86868344444473, 2.3502043269474897]",2023-05-17T11:51:50+00:00,8,10,21,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Saint-Bon - Rivoli,4018,3,7,"[48.857999643315, 2.3502172809763]",2023-05-17T11:52:08+00:00,10,9,19,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Mairie du 2ème,2008,7,19,"[48.8672190355135, 2.3404625437747044]",2023-05-17T11:48:49+00:00,26,2,28,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Place du 8 mai 1945,32019,8,11,"[48.938882272105374, 2.3566243797540665]",2023-05-17T11:50:11+00:00,19,10,30,OUI,OUI,Saint-Denis,OUI,2023-05-17T12:41:00.57Z
Place du Lieutenant Henri Karcher,1026,11,17,"[48.863490871724466, 2.3400671035051346]",2023-05-17T11:50:54+00:00,28,1,30,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Saint Pères - Saint Germain,6201,5,9,"[48.853729675265, 2.3300181032703]",2023-05-17T11:51:58+00:00,14,6,22,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Oratoire - Rivoli,1025,4,12,"[48.861342760889, 2.3400047421455]",2023-05-17T11:49:38+00:00,16,2,18,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Berthier - Porte de Clichy,17106,2,7,"[48.894222687781, 2.3125872006816]",2023-05-17T11:50:20+00:00,9,14,24,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Ventadour - Opéra,1116,7,17,"[48.866810653323, 2.3343884482519]",2023-05-17T11:50:34+00:00,24,3,27,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Saint-Amand - Labrouste,15040,5,3,"[48.834097274832295, 2.3087677359581]",2023-05-17T11:48:13+00:00,8,27,36,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Saint-Placide - Cherche Midi,6026,6,11,"[48.8490535919234, 2.325317971408367]",2023-05-17T11:51:58+00:00,17,48,66,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Amédée Huon - Fort d'Ivry,42018,4,5,"[48.805131376899986, 2.388489693403244]",2023-05-17T11:51:04+00:00,9,22,31,OUI,OUI,Ivry-sur-Seine,OUI,2023-05-17T12:41:00.57Z
Place Charles Vallin,15122,1,2,"[48.835523812041, 2.3025986552238]",2023-05-17T11:51:11+00:00,3,23,26,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Guy Môquet - Parvis Georges Marchais,48008,3,0,"[48.79518840095975, 2.35943466424942]",2023-05-17T11:46:26+00:00,3,27,30,OUI,OUI,Villejuif,OUI,2023-05-17T12:41:00.57Z
Le Goff - Gay-Lussac,5003,28,4,"[48.8461024009786, 2.3412207886576653]",2023-05-17T11:51:50+00:00,32,3,35,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Marseillaise - Grenade,19202,0,1,"[48.889371092747, 2.3979396821544]",2023-05-17T11:43:40+00:00,1,43,45,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Archives - Pastourelle,3007,6,10,"[48.8623615, 2.3595041]",2023-05-17T11:51:24+00:00,16,12,28,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Résistance - Parmentier,31020,1,1,"[48.85965138131299, 2.436705082654953]",2023-05-17T11:51:29+00:00,2,33,35,OUI,OUI,Montreuil,OUI,2023-05-17T12:41:00.57Z
Jean Jaurès - Paul Lafargue,28005,10,6,"[48.884933177666, 2.2484488785267]",2023-05-17T11:48:41+00:00,16,11,28,OUI,OUI,Puteaux,OUI,2023-05-17T12:41:00.57Z
Victor Hugo - Gare,27006,2,3,"[48.92313395265796, 2.2600970417261124]",2023-05-17T11:50:20+00:00,5,17,22,OUI,OUI,Colombes,OUI,2023-05-17T12:41:00.57Z
Parc Floral du Bel Air,12166,4,3,"[48.839285711865735, 2.438560165464878]",2023-05-17T11:50:34+00:00,7,16,25,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Place de la Division Leclerc,22603,1,0,"[48.793824988636516, 2.2731140430551027]",2023-05-17T11:50:23+00:00,1,33,35,OUI,OUI,Fontenay-aux-Roses,OUI,2023-05-17T12:41:00.57Z
Réaumur - Montmartre,2109,9,8,"[48.868230999759, 2.3438260338876]",2023-05-17T11:49:37+00:00,17,1,19,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Belles Feuilles - Place de Mexico,16010,2,3,"[48.865804746474, 2.2829206287861]",2023-05-17T11:50:53+00:00,5,18,23,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Belfort - Victor Hugo,21119,3,5,"[48.9018492, 2.3172724]",2023-05-17T11:51:57+00:00,8,14,24,OUI,OUI,Clichy,OUI,2023-05-17T12:41:00.57Z
Place du Palais Royal,1013,29,34,"[48.862382970647, 2.3384822532535]",2023-05-17T11:52:05+00:00,63,3,67,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Henri Barbusse - Marcel Cachin,32022,0,0,"[48.938452457583, 2.3718065906479]",2023-01-18T10:56:20+00:00,0,37,37,NON,NON,Saint-Denis,NON,2023-05-17T12:41:00.57Z
Lampes,42019,4,23,"[48.81152481985875, 2.4017931148409843]",2023-05-17T11:51:31+00:00,27,16,43,OUI,OUI,Ivry-sur-Seine,OUI,2023-05-17T12:41:00.57Z
Danielle Casanova - Opéra,2020,8,8,"[48.867643242297, 2.3333894088864]",2023-05-17T11:50:55+00:00,16,4,20,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Jules Guesdes - Carnot,32020,5,3,"[48.93828169931872, 2.3508992046117783]",2023-05-17T11:49:12+00:00,8,8,16,OUI,OUI,Saint-Denis,OUI,2023-05-17T12:41:00.57Z
Quai des Célestins - Henri IV,4005,1,1,"[48.8512971, 2.3624535]",2023-05-17T11:51:53+00:00,2,10,14,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Place de l'Eglise - Vitry-sur-Seine,44004,3,15,"[48.791922819921815, 2.395057752728462]",2023-05-17T11:51:58+00:00,18,9,28,OUI,OUI,Vitry-sur-Seine,OUI,2023-05-17T12:41:00.57Z
Simon Bolivar - Henri Turot,19118,1,0,"[48.876887, 2.374454]",2023-05-17T11:51:24+00:00,1,19,22,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Saint-Mande - Picpus,12016,0,1,"[48.845127728278, 2.4015686296482]",2023-05-17T11:48:39+00:00,1,34,35,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Victor Hugo - Paul Eluard,42210,2,15,"[48.819602554907, 2.4114319673051]",2023-05-17T11:50:14+00:00,17,12,32,OUI,OUI,Charenton-le-Pont,OUI,2023-05-17T12:41:00.57Z
Blanqui - Docteur Bauer,34013,3,1,"[48.907735489085, 2.3407192814591]",2023-05-17T11:42:20+00:00,4,23,28,OUI,OUI,Saint-Ouen-sur-Seine,OUI,2023-05-17T12:41:00.57Z
Strasbourg - Saint-Denis,10166,1,5,"[48.869601642433, 2.3542908579111]",2023-05-17T11:50:00+00:00,6,8,16,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Silly - Louis Blériot,21011,3,6,"[48.83219045374266, 2.2340199351310734]",2023-05-17T11:52:03+00:00,9,14,23,OUI,OUI,Boulogne-Billancourt,OUI,2023-05-17T12:41:00.57Z
Bagnolet - Place Saint-Blaise,20048,1,2,"[48.85973, 2.40334]",2023-05-17T11:50:51+00:00,3,25,28,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Jardin Modèle - Pierre Boudou,26012,3,1,"[48.914866710946, 2.3057010525935]",2023-05-17T11:45:02+00:00,4,10,18,OUI,OUI,Asnières-sur-Seine,OUI,2023-05-17T12:41:00.57Z
Mûriers - Père Lachaise,20142,1,0,"[48.864130509668044, 2.39164982067019]",2023-05-17T11:48:55+00:00,1,18,20,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Saint-Denis - Rivoli,1003,24,17,"[48.859059340842, 2.3476943001151]",2023-05-17T11:52:03+00:00,41,4,43,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Gobelins - Port-Royal,5027,1,9,"[48.837135900263, 2.3515201359987]",2023-05-17T11:51:38+00:00,10,25,40,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Place du Maréchal de Lattre de Tassigny,21704,1,5,"[48.821707715257055, 2.2853431485432423]",2023-05-17T11:50:12+00:00,6,21,27,OUI,OUI,Vanves,OUI,2023-05-17T12:41:00.57Z
Martyrs de Châteaubriant - Jean Grandel,51008,9,5,"[48.951432, 2.211214]",2023-05-17T11:51:48+00:00,14,23,38,OUI,OUI,Argenteuil,OUI,2023-05-17T12:41:00.57Z
Place Charles de Gaulle,24101,3,1,"[48.826073335699, 2.1894485725692]",2023-05-17T11:49:43+00:00,4,20,24,OUI,OUI,Ville-d'Avray,OUI,2023-05-17T12:41:00.57Z
Gare - Aristide Briand,21329,1,26,"[48.821410564722, 2.2555950104387]",2023-05-17T11:49:04+00:00,27,2,29,OUI,OUI,Issy-les-Moulineaux,OUI,2023-05-17T12:41:00.57Z
Madeleine Vionnet,33019,24,11,"[48.902519074064, 2.3740895837545]",2023-05-17T11:51:06+00:00,35,6,34,OUI,OUI,Aubervilliers,OUI,2023-05-17T12:41:00.57Z
Carrefour Pleyel,32012,21,13,"[48.92034156960326, 2.3438543826341625]",2023-05-17T11:52:07+00:00,34,12,36,OUI,OUI,Saint-Denis,OUI,2023-05-17T12:41:00.57Z
Manin - Secrétan,19114,0,0,"[48.8791665, 2.3787959]",2023-05-17T11:42:21+00:00,0,20,20,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Pierre Charron - Champs-Elysées,8040,15,14,"[48.870103359864, 2.3043501377106]",2023-05-17T11:51:41+00:00,29,1,32,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Paix - Verdun,24004,1,0,"[48.900504, 2.261173]",2023-05-17T11:50:59+00:00,1,32,35,OUI,OUI,Courbevoie,OUI,2023-05-17T12:41:00.57Z
Chevaleret - Louise Weiss,13015,9,24,"[48.83258651335057, 2.371211388119954]",2023-05-17T11:49:36+00:00,33,0,35,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Balzac - Champs Elysées,8052,17,10,"[48.872699639621, 2.3001953959465]",2023-05-17T11:51:58+00:00,27,1,30,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Saint-Augustin,8018,15,12,"[48.8762009747008, 2.319786250591278]",2023-05-17T11:51:56+00:00,27,2,31,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Félix Faure - Convention,15069,7,3,"[48.841249336041045, 2.288386600849503]",2023-05-17T11:51:57+00:00,10,33,44,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Duméril - Jeanne d'Arc,13006,3,3,"[48.83815160808658, 2.357108449556404]",2023-05-17T11:51:09+00:00,6,33,40,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Maxime Gorki - Paul Vaillant-Couturier,48006,2,0,"[48.79673508795443, 2.3683342337608337]",2023-05-17T11:45:40+00:00,2,18,20,OUI,OUI,Villejuif,OUI,2023-05-17T12:41:00.57Z
Suffren - La Motte-Piquet,15024,3,13,"[48.85088123091874, 2.301219999790192]",2023-05-17T11:51:46+00:00,16,6,23,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Taitbout - Châteaudun,9025,14,5,"[48.876383969379, 2.335356677933531]",2023-05-17T11:51:53+00:00,19,19,39,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Pyrénées - Cours de Vincennes,20003,1,0,"[48.847796779935, 2.4061721563339]",2023-05-17T11:51:38+00:00,1,20,21,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Franquet - Labrouste,15041,2,1,"[48.83287705011431, 2.306762784719467]",2023-05-17T11:50:37+00:00,3,34,37,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Hauteville - Bonne Nouvelle,10003,4,0,"[48.87077436024, 2.3496496368327]",2023-05-17T11:51:40+00:00,4,12,17,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Place de la vache noire,41103,2,3,"[48.81040517059777, 2.327060401439667]",2023-05-17T11:51:44+00:00,5,18,25,OUI,OUI,Arcueil,OUI,2023-05-17T12:41:00.57Z
Place Charles Digeon,41602,1,2,"[48.84354203133597, 2.418427169322968]",2023-05-17T11:51:57+00:00,3,28,32,OUI,OUI,Saint-Mandé,OUI,2023-05-17T12:41:00.57Z
Gouthière - Poterne des Peupliers,13028,1,10,"[48.820507, 2.351342]",2023-05-17T11:49:59+00:00,11,22,33,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Port Royal - Hôpital Cochin,14004,10,2,"[48.838373233813, 2.3407178744674]",2023-05-17T11:51:26+00:00,12,9,23,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Gergovie - Alésia,14027,1,1,"[48.83088717455243, 2.318882101207347]",2023-05-17T11:50:02+00:00,2,34,36,OUI,OUI,Paris,OUI,2023-05-17T12:41:00.57Z
Place de la Nation - Taillebourg,11014,0,0,"[48.8488408, 2.3973043]",2023-05-03T17:41:57+00:00,0,47,47,NON,OUI,Paris,NON,2023-05-17T12:41:00.57Z
