name,stationcode,ebike,mechanical,coordonnees_geo,duedate,numbikesavailable,numdocksavailable,capacity,is_renting,is_installed,nom_arrondissement_communes,is_returning,record_timestamp
Sadi Carnot - François Mitterrand,31703,1,0,"[48.87532687671517, 2.4241617321968083]",2023-05-02T12:57:29+00:00,1,26,27,OUI,OUI,Bagnolet,OUI,2023-05-02T13:34:00.468Z
Gabrielle Josserand - Edouard Vaillant,35003,5,11,"[48.90271566255436, 2.3933270573616032]",2023-05-02T13:07:08+00:00,16,8,25,OUI,OUI,Pantin,OUI,2023-05-02T13:34:00.468Z
Hameau Fleuri - Marché,21014,14,3,"[48.831448892608314, 2.2412404417991643]",2023-05-02T13:06:01+00:00,17,5,22,OUI,OUI,Boulogne-Billancourt,OUI,2023-05-02T13:34:00.468Z
Charles de Gaulle - Jean Lolive,35014,6,3,"[48.8932644350857, 2.4126765131950383]",2023-05-02T13:05:54+00:00,9,16,26,OUI,OUI,Pantin,OUI,2023-05-02T13:34:00.468Z
Aubervilliers - Curial,19127,1,0,"[48.89088305227546, 2.3688579350709915]",2023-05-02T13:04:33+00:00,1,22,23,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Lavandieres Sainte Opportune - Rivoli,1120,6,20,"[48.859279702476, 2.3466217517853]",2023-05-02T13:05:54+00:00,26,0,27,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Diderot - Pierre Bourdan,12107,1,0,"[48.847648620797, 2.3902582749724]",2023-05-02T12:58:18+00:00,1,20,21,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Belliard - Damrémont,18033,0,1,"[48.89669238777841, 2.338023450388167]",2023-05-02T12:58:46+00:00,1,31,34,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Boulets - Faubourg Saint-Antoine,11010,2,2,"[48.849259262115, 2.3917546141943]",2023-05-02T13:07:14+00:00,4,39,43,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Maine - Antoine Bourdelle,15002,1,0,"[48.84308531746595, 2.320263946784738]",2023-05-02T13:03:38+00:00,1,16,17,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Kléber - Gouverneur Général Eboué,21310,1,14,"[48.826885843069796, 2.2723413258790965]",2023-05-02T13:03:07+00:00,15,6,24,OUI,OUI,Issy-les-Moulineaux,OUI,2023-05-02T13:34:00.468Z
Président Wilson - Jean Jaures,23007,0,12,"[48.89034054052266, 2.2920683026313786]",2023-05-02T13:00:33+00:00,12,14,27,OUI,OUI,Levallois-Perret,OUI,2023-05-02T13:34:00.468Z
Gare RER de Saint-Denis,32015,28,7,"[48.93554324248177, 2.3471488058567047]",2023-05-02T13:07:12+00:00,35,3,40,OUI,OUI,Saint-Denis,OUI,2023-05-02T13:34:00.468Z
Place de Passy,16043,2,3,"[48.85780291711202, 2.277500546942199]",2023-05-02T13:05:48+00:00,5,10,15,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Haies - Réunion,20116,1,1,"[48.85386896766491, 2.402426162238911]",2023-05-02T13:01:47+00:00,2,20,22,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Maison de Radio - France,16029,0,31,"[48.85132886434057, 2.277785539627075]",2023-05-02T13:04:47+00:00,31,13,47,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Lallier - Trudaine,9017,2,1,"[48.88109246617963, 2.3408224806189537]",2023-05-02T13:05:21+00:00,3,24,29,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Chernoviz - Raynouard,16112,4,1,"[48.8569864146289, 2.282173218142987]",2023-05-02T13:05:05+00:00,5,31,37,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Diderot - Reuilly,12161,1,2,"[48.847208456061, 2.3861273378134]",2023-05-02T13:05:24+00:00,3,40,44,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Pernety - Raymond Losserand,14030,2,1,"[48.834254627953, 2.317609339387]",2023-05-02T13:06:16+00:00,3,29,32,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Eugène Reisz - Davout,20201,1,0,"[48.85631874632638, 2.410396970808506]",2023-05-02T13:07:05+00:00,1,19,20,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Eugène Oudiné - Dessous Des Berges,13046,15,8,"[48.8256423, 2.3750226]",2023-05-02T13:07:04+00:00,23,20,44,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Mont Valérien - Michel Salles,22102,1,7,"[48.8561915, 2.2152966]",2023-05-02T13:04:34+00:00,8,15,24,OUI,OUI,Saint-Cloud,OUI,2023-05-02T13:34:00.468Z
Traversière - Ledru-Rollin,12004,4,9,"[48.850735824128805, 2.375870111706245]",2023-05-02T13:07:09+00:00,13,21,34,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Gare Montparnasse - Vaugirard,15003,1,0,"[48.8418071798797, 2.31951002690117]",2023-05-02T13:06:47+00:00,1,65,66,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Sabot - Rennes,6032,3,19,"[48.852575112948415, 2.331552766263485]",2023-05-02T13:06:18+00:00,22,4,26,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Pereire - Place de Wagram,17022,2,0,"[48.887070607581215, 2.304111124531457]",2023-05-02T13:07:01+00:00,2,44,46,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Palais des Sports,15107,4,14,"[48.833468517426, 2.2858720645308]",2023-05-02T13:07:05+00:00,18,2,22,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Belleville - Pyrénées,19041,0,0,"[48.8741908, 2.3860039]",2023-05-02T13:01:19+00:00,0,40,42,NON,OUI,Paris,NON,2023-05-02T13:34:00.468Z
Chateau,23403,0,0,"[48.774661399959, 2.3135878035462]",2023-04-13T06:33:39+00:00,0,0,0,NON,NON,Bourg-la-Reine,NON,2023-05-02T13:34:00.468Z
Parc de Choisy,13122,5,2,"[48.828156251575, 2.3585135329033]",2023-05-02T13:07:14+00:00,7,18,25,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Gustave Eiffel - Parc des Impressionnistes,21114,1,3,"[48.90390619651018, 2.2946908324956894]",2023-05-02T13:04:39+00:00,4,26,30,OUI,OUI,Clichy,OUI,2023-05-02T13:34:00.468Z
Borrégo - Gambetta,20137,1,0,"[48.87330497045532, 2.4014145880937576]",2023-05-02T12:57:51+00:00,1,24,25,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Place Charles Vallin,15122,2,2,"[48.835523812041, 2.3025986552238]",2023-05-02T13:06:54+00:00,4,21,26,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Jeanne Hornet - Girardot,31704,0,0,"[48.873802681432146, 2.427820265293122]",2023-05-02T13:04:35+00:00,0,26,29,OUI,OUI,Bagnolet,OUI,2023-05-02T13:34:00.468Z
Calmette,32603,1,0,"[48.88104925098552, 2.424993216991425]",2023-05-02T13:01:12+00:00,1,30,32,OUI,OUI,Les Lilas,OUI,2023-05-02T13:34:00.468Z
Favart - Italiens,2013,11,3,"[48.871446353921, 2.3382901058508]",2023-05-02T13:06:13+00:00,14,0,17,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Bois de Vincennes.,12041,7,14,"[48.8338064, 2.4132221]",2023-05-02T13:06:41+00:00,21,38,60,OUI,OUI,Saint-Mandé,OUI,2023-05-02T13:34:00.468Z
Parc André Citroën,15059,2,50,"[48.840639944296655, 2.2780618071556096]",2023-05-02T13:06:53+00:00,52,10,65,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
François 1er - Montaigne,8038,9,17,"[48.866887649978096, 2.306675575720671]",2023-05-02T13:06:21+00:00,26,3,29,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Surcouf - Université,7016,5,44,"[48.861273016278126, 2.309453550914185]",2023-05-02T13:06:47+00:00,49,9,58,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Beaujon - Wagram,8056,6,2,"[48.875352455985, 2.2964416444302]",2023-05-02T13:05:39+00:00,8,19,29,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Saint-Jacques - Tombe Issoire,14006,3,2,"[48.833206330538864, 2.3369108140468597]",2023-05-02T13:01:31+00:00,5,18,23,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Hôtel de Ville de Champigny sur Marne,45001,5,0,"[48.813810628405, 2.5096759200096]",2023-05-02T13:05:57+00:00,5,16,21,OUI,OUI,Champigny-sur-Marne,OUI,2023-05-02T13:34:00.468Z
Raspail - Chomel,7101,25,18,"[48.852233164303, 2.3266580700874]",2023-05-02T13:06:26+00:00,43,6,49,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Gare du Nord - Demarquay,10163,1,0,"[48.881154, 2.358411]",2023-05-02T13:06:45+00:00,1,28,30,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Place Pigalle,18042,4,2,"[48.8827555, 2.3361566]",2023-05-02T13:05:56+00:00,6,15,21,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Place du Maquis du Vercors,20019,1,0,"[48.877321579493575, 2.4083782732486725]",2023-05-02T13:05:28+00:00,1,30,31,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Damrémont - Caulaincourt,18001,1,0,"[48.88714509078738, 2.3325880989432335]",2023-05-02T13:06:00+00:00,1,17,18,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Franciade - Gabriel Péri,32018,1,6,"[48.93261499331498, 2.355954498052597]",2023-05-02T13:06:50+00:00,7,16,26,OUI,OUI,Saint-Denis,OUI,2023-05-02T13:34:00.468Z
Brochant - Square des Batignolles,17016,1,3,"[48.88818698581028, 2.316861143151153]",2023-05-02T13:05:32+00:00,4,27,31,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Square Raymond Souplex,18019,2,0,"[48.89183721478911, 2.335426103165901]",2023-05-02T13:04:05+00:00,2,48,52,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Poissy - Saint-Germain,5019,2,21,"[48.84969649427, 2.3529685288668]",2023-05-02T13:06:00+00:00,23,1,25,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Parmentier - Fontaine au Roi,11034,1,2,"[48.86787670551736, 2.372705978671471]",2023-05-02T13:06:40+00:00,3,44,48,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Thérèse - Opéra,1016,2,22,"[48.866483514509, 2.3344334212238]",2023-05-02T13:06:11+00:00,24,0,25,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Mairie du 15ème,15020,1,3,"[48.8417762, 2.2986539]",2023-05-02T13:01:35+00:00,4,28,32,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Place des Larris,41206,2,1,"[48.8568363, 2.4780236]",2023-05-02T13:07:12+00:00,3,31,34,OUI,OUI,Fontenay-sous-Bois,OUI,2023-05-02T13:34:00.468Z
Nationale - Marcel Duchamp,13114,1,2,"[48.82463749337136, 2.3678014799952507]",2023-05-02T12:59:50+00:00,3,20,23,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Square Desnouettes,15061,8,5,"[48.83476837934194, 2.284142297394666]",2023-05-02T13:06:29+00:00,13,9,22,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Saint-Blaise - Mouraud,20017,0,0,"[48.85696177597818, 2.40869477391243]",2023-05-02T13:01:18+00:00,0,27,27,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Charonne - Philippe-Auguste,11019,2,1,"[48.855603162026, 2.39054639062]",2023-05-02T13:06:02+00:00,3,29,32,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Roquépine - Malesherbes,8015,23,13,"[48.87345073390807, 2.320404499769211]",2023-05-02T13:07:11+00:00,36,0,37,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Paul Doumer - La Tour,16016,7,1,"[48.860116109626574, 2.280840481911055]",2023-05-02T12:59:41+00:00,8,25,34,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Mairie de Clichy,21108,2,2,"[48.903653634661, 2.3059353232384]",2023-05-02T13:00:32+00:00,4,45,51,OUI,OUI,Clichy,OUI,2023-05-02T13:34:00.468Z
Gambetta - Michelet,31018,1,0,"[48.85273792380526, 2.429966032505036]",2023-05-02T12:59:17+00:00,1,32,33,OUI,OUI,Montreuil,OUI,2023-05-02T13:34:00.468Z
Jeûneurs - Mulhouse,2110,15,8,"[48.868997, 2.346925]",2023-05-02T13:06:20+00:00,23,4,28,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Danielle Casanova - Place Vendôme,1022,14,22,"[48.86826649822326, 2.3304839059710503]",2023-05-02T13:06:42+00:00,36,0,37,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Fernand Braudel - Vincent Auriol,13019,4,29,"[48.83637852318147, 2.3723404482007027]",2023-05-02T13:04:47+00:00,33,1,36,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Faidherbe - Dahomey,11107,2,0,"[48.851358329771806, 2.383823134795429]",2023-05-02T13:03:26+00:00,2,41,44,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Bleue - Trévise,9113,3,9,"[48.87578906564573, 2.347289621829987]",2023-05-02T13:05:27+00:00,12,15,30,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Daunou - Louis le Grand,2014,9,6,"[48.869113, 2.332515]",2023-05-02T13:07:00+00:00,15,1,17,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Mornay - Sully,4109,1,10,"[48.84970399548416, 2.364460788667202]",2023-05-02T13:05:01+00:00,11,5,15,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Place Mireille Havet,11048,1,2,"[48.850533, 2.383756]",2023-05-02T13:04:58+00:00,3,39,43,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Bachaumont - Montmartre,2101,13,18,"[48.86617395079137, 2.3449775576591496]",2023-05-02T13:06:45+00:00,31,1,33,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Lamartine - Faubourg Montmartre,9015,9,13,"[48.87661398289084, 2.339765690267086]",2023-05-02T13:07:13+00:00,22,8,32,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Jean Jaurès - Reine,21004,2,4,"[48.84009622558849, 2.239872515201569]",2023-05-02T13:03:32+00:00,6,24,31,OUI,OUI,Boulogne-Billancourt,OUI,2023-05-02T13:34:00.468Z
Argenson - Château,22002,4,15,"[48.888559314669514, 2.2642001509666447]",2023-05-02T13:05:43+00:00,19,6,25,OUI,OUI,Neuilly-sur-Seine,OUI,2023-05-02T13:34:00.468Z
Louis Ganne - Davout,20045,2,0,"[48.86338720692607, 2.409725748002529]",2023-05-02T13:06:21+00:00,2,27,30,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Roquette - Folie Regnault,11110,5,1,"[48.859246959155485, 2.386553623578705]",2023-05-02T13:06:52+00:00,6,41,52,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Brochant - Clichy,17005,0,0,"[48.89032998912038, 2.319730559929781]",2023-05-02T13:07:05+00:00,0,51,53,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Place Marcel Sembat,21017,9,30,"[48.83328865030686, 2.2441747784614567]",2023-05-02T13:06:36+00:00,39,17,56,OUI,OUI,Boulogne-Billancourt,OUI,2023-05-02T13:34:00.468Z
Odessa - Départ,14127,4,0,"[48.842885590081, 2.3244281485677]",2023-05-02T13:03:49+00:00,4,35,39,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
René Coty - Parc Montsouris,14016,0,0,"[48.82479134498032, 2.336124926805496]",2023-05-02T13:06:57+00:00,0,54,55,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
François Truffaut - Saint Emilion,12033,0,40,"[48.83372354344807, 2.386601903271428]",2023-05-02T13:05:31+00:00,40,24,66,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Lac Daumesnil - Saint-Maurice,12120,7,5,"[48.82774555743318, 2.4183654785156246]",2023-05-02T12:59:50+00:00,12,38,50,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Léon - Doudeauville,18014,1,1,"[48.88832421845225, 2.353573372638597]",2023-05-02T13:00:40+00:00,2,11,13,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
René Binet - Porte de Montmartre,18035,3,1,"[48.89905109950848, 2.3365534096956253]",2023-05-02T13:05:00+00:00,4,33,37,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Saint-Fargeau - Mortier,20117,1,0,"[48.87266656122256, 2.407912909984589]",2023-05-02T13:01:40+00:00,1,32,33,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
République - Auguste Perret,48009,1,4,"[48.78695280952244, 2.3518594354391094]",2023-05-02T13:04:29+00:00,5,24,30,OUI,OUI,Villejuif,OUI,2023-05-02T13:34:00.468Z
Dareau - Broussais,14125,2,0,"[48.8307758, 2.3361804]",2023-05-02T13:05:24+00:00,2,22,24,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Pré Saint-Gervais - Lilas,19113,0,0,"[48.877870626988, 2.3959073424339]",2023-05-02T13:05:52+00:00,0,28,28,NON,OUI,Paris,NON,2023-05-02T13:34:00.468Z
Jean Moulin - Paul Doumer,31017,4,0,"[48.8622179854695, 2.45533436536789]",2023-05-02T12:59:03+00:00,4,16,20,OUI,OUI,Montreuil,OUI,2023-05-02T13:34:00.468Z
Pierre Brossolette - Adolphe Pinard,22403,1,0,"[48.82177227954821, 2.313155829906464]",2023-05-02T13:06:08+00:00,1,23,24,OUI,OUI,Malakoff,OUI,2023-05-02T13:34:00.468Z
Station Paris Basketball - Stade Georges Carpentier,13117,3,1,"[48.82048243838136, 2.366832196712494]",2023-05-02T13:05:56+00:00,4,36,40,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Pyramide - Parc Floral,12125,5,5,"[48.837442, 2.440452]",2023-05-02T13:01:09+00:00,10,40,50,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Jules Guesde - Laennec,31101,2,1,"[48.87628983900398, 2.5006942078471184]",2023-05-02T12:58:22+00:00,3,16,19,OUI,OUI,Rosny-sous-Bois,OUI,2023-05-02T13:34:00.468Z
Guy Môquet - Saint-Ouen,17001,2,0,"[48.892777719023975, 2.3270335793495183]",2023-05-02T13:01:28+00:00,2,51,53,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Place du Président Salvador Allende,35004,3,2,"[48.897307310356055, 2.40079153681279]",2023-05-02T13:05:46+00:00,5,54,60,OUI,OUI,Pantin,OUI,2023-05-02T13:34:00.468Z
Bastille - Quai de la Rapée,12150,3,1,"[48.84682410855, 2.3669364675879]",2023-05-02T13:05:39+00:00,4,22,27,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Boussingault - Tolbiac,13021,1,2,"[48.82603516605852, 2.342176808004326]",2023-05-02T13:04:40+00:00,3,25,28,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Paul Klee - Place Augusta Holmes,13020,7,33,"[48.838946417408025, 2.3704235663952966]",2023-05-02T13:07:02+00:00,40,1,43,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Jacquard - Ternaux,11031,0,1,"[48.8646605, 2.373162]",2023-05-02T13:07:13+00:00,1,38,39,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Honoré d'Estienne d'Ovres - Grilles,35011,3,1,"[48.89056394743836, 2.4064831843792427]",2023-05-02T13:02:42+00:00,4,13,18,OUI,OUI,Pantin,OUI,2023-05-02T13:34:00.468Z
Santé - Arago,14113,2,0,"[48.83507657562064, 2.3415737262044938]",2023-05-02T13:04:39+00:00,2,35,38,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Gare du Nord - Place de Valenciennes,10152,1,0,"[48.879089, 2.354235]",2023-05-02T13:00:05+00:00,1,23,25,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Averroès - Aimé Césaire,35015,5,5,"[48.91405323432864, 2.412636950612068]",2023-05-02T12:58:05+00:00,10,8,19,OUI,OUI,Pantin,OUI,2023-05-02T13:34:00.468Z
Gare de Lyon - Van Gogh,12006,6,28,"[48.843839785643, 2.3704450240357]",2023-05-02T13:04:37+00:00,34,17,51,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Mazagran - Pierre de Coubertin,13027,0,0,"[48.816218640260445, 2.344226874411106]",2023-05-02T13:03:35+00:00,0,15,15,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Cimetière d'Issy-les-Moulineaux,21316,1,0,"[48.81769977392539, 2.260931208729744]",2023-05-02T13:03:24+00:00,1,23,24,OUI,OUI,Issy-les-Moulineaux,OUI,2023-05-02T13:34:00.468Z
Pierre Demours - Laugier,17029,1,3,"[48.8813072, 2.294846]",2023-05-02T13:02:09+00:00,4,32,37,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Metz - Faubourg Saint-Denis,10004,9,36,"[48.870893, 2.353521]",2023-05-02T13:06:42+00:00,45,3,48,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Neuilly - Petit,21118,0,7,"[48.898965361341254, 2.29627937078476]",2023-05-02T13:05:38+00:00,7,9,16,OUI,OUI,Clichy,OUI,2023-05-02T13:34:00.468Z
Joseph Sansboeuf - Saint Lazare,8008,6,8,"[48.87531563065266, 2.3229019716382027]",2023-05-02T13:05:39+00:00,14,3,18,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Place Jules Ferry,21203,1,0,"[48.812107928414775, 2.325837314128876]",2023-05-02T13:05:21+00:00,1,27,28,OUI,OUI,Montrouge,OUI,2023-05-02T13:34:00.468Z
Censier - Santeuil,5034,3,22,"[48.840658921385234, 2.3537524044513702]",2023-05-02T13:06:03+00:00,25,41,69,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Botzaris - Crimée,19025,2,0,"[48.87959698690176, 2.3887913337477067]",2023-05-02T13:06:38+00:00,2,19,21,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Saint-Didier - Raymond Poincaré,16009,6,3,"[48.86642312020962, 2.285863497192411]",2023-05-02T13:04:16+00:00,9,8,17,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Ecole Militaire - Place Joffre,7111,7,16,"[48.852060203582795, 2.301799356937409]",2023-05-02T13:05:46+00:00,23,3,26,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Gare du Nord - Denain,10153,1,1,"[48.879595787608, 2.3544725775719]",2023-05-02T12:57:57+00:00,2,15,20,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Place Fernand Forest,15072,11,17,"[48.849269143835926, 2.2818631678819656]",2023-05-02T13:03:21+00:00,28,4,33,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Gare Montparnasse - Edgar Quinet,14101,0,0,"[48.841487851079, 2.3233232282801]",2023-05-02T13:05:44+00:00,0,33,33,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Marc Sangnier - Division Leclerc,42304,2,8,"[48.78599652305309, 2.329955510795116]",2023-05-02T13:00:31+00:00,10,13,24,OUI,OUI,Cachan,OUI,2023-05-02T13:34:00.468Z
Pierre Levée - Fontaine Timbaud,11109,2,3,"[48.86632723374305, 2.3711163550615306]",2023-05-02T13:02:19+00:00,5,18,23,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Carnot - Général Lanrezac,17033,0,0,"[48.875443870736, 2.2938242935036]",2018-05-21T05:30:29+00:00,0,30,30,NON,OUI,Paris,NON,2023-05-02T13:34:00.468Z
Convention - Vaugirard,15052,2,8,"[48.83767682233156, 2.295586926020252]",2023-05-02T13:06:22+00:00,10,38,48,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Raffet - Montmorency,16115,5,1,"[48.85258670812, 2.2629252456151954]",2023-05-02T13:06:30+00:00,6,35,42,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Commerce - Letellier,15123,1,15,"[48.84797660373612, 2.2966245196598805]",2023-05-02T13:02:17+00:00,16,26,44,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Cimetière de Boulogne-Billancourt,21031,8,19,"[48.830764, 2.252024]",2023-05-02T13:03:47+00:00,27,12,40,OUI,OUI,Boulogne-Billancourt,OUI,2023-05-02T13:34:00.468Z
Ranelagh - Maison de la Radio,16024,7,9,"[48.85293603169479, 2.280449643731117]",2023-05-02T13:05:39+00:00,16,3,22,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Gare SNCF Vanves-Malakoff,21702,1,0,"[48.819002163836444, 2.292150005103606]",2023-05-02T13:00:46+00:00,1,50,51,OUI,OUI,Vanves,OUI,2023-05-02T13:34:00.468Z
Brancion - Lefebvre,15043,1,1,"[48.82900222785569, 2.301431038163409]",2023-05-02T13:04:29+00:00,2,9,11,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Place Saint-Ferdinand,17039,3,4,"[48.87815529789739, 2.288518047864942]",2023-05-02T13:03:35+00:00,7,31,38,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Vinaigriers - Magenta,10012,1,3,"[48.8731167, 2.3593052]",2023-05-02T13:03:27+00:00,4,21,25,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Malakoff - Place de la Porte Maillot,16101,10,3,"[48.876733496637506, 2.2834577411413193]",2023-05-02T13:07:04+00:00,13,4,31,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
André Maurois - Joseph et Marie Hackin,16003,2,9,"[48.8778983, 2.2789591]",2023-05-02T13:05:59+00:00,11,15,29,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Victor Cresson - Telles de la Poterie,21307,10,18,"[48.822698842979, 2.2686498274964]",2023-05-02T13:06:38+00:00,28,2,31,OUI,OUI,Issy-les-Moulineaux,OUI,2023-05-02T13:34:00.468Z
Pontoise - La Tournelle,5107,8,12,"[48.850458009188, 2.3524542754922]",2023-05-02T12:58:26+00:00,20,1,23,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Jardin de l'Hospice Debrousse,20108,1,0,"[48.861451061938, 2.40568600595]",2023-05-02T13:05:25+00:00,1,22,23,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Square Alban Satragne,10018,5,4,"[48.875388227727, 2.3559567333359]",2023-05-02T13:07:06+00:00,9,18,30,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
Paul Signac - Aristide Briand,31025,2,0,"[48.86950262156371, 2.4502260982990265]",2023-05-02T12:59:33+00:00,2,33,35,OUI,OUI,Montreuil,OUI,2023-05-02T13:34:00.468Z
Charles de Gaulle - Graviers,22008,0,0,"[48.88315175918637, 2.2648814320564274]",2022-12-05T05:50:36+00:00,0,0,0,NON,OUI,Neuilly-sur-Seine,NON,2023-05-02T13:34:00.468Z
Charles Gide - Fort de Bicêtre,42701,1,0,"[48.8071937956922, 2.353984415531159]",2023-05-02T13:06:40+00:00,1,28,30,OUI,OUI,Le Kremlin-Bicêtre,OUI,2023-05-02T13:34:00.468Z
Damrémont - Ordener,18027,0,1,"[48.893400392981874, 2.336266523912805]",2023-05-02T12:59:23+00:00,1,27,30,OUI,OUI,Paris,OUI,2023-05-02T13:34:00.468Z
