name,stationcode,ebike,mechanical,coordonnees_geo,duedate,numbikesavailable,numdocksavailable,capacity,is_renting,is_installed,nom_arrondissement_communes,is_returning,record_timestamp
Alibert - Jemmapes,10013,8,34,"[48.871044051984, 2.3661044619878]",2023-05-09T11:26:44+00:00,42,15,60,OUI,OUI,Paris,OUI,2023-05-09T12:11:00.693Z
Porte de Saint-Ouen - Bessières,17044,10,18,"[48.89792240854517, 2.32851451022192]",2023-05-09T11:25:34+00:00,28,11,42,OUI,OUI,Paris,OUI,2023-05-09T12:11:00.693Z
Chazelles - Courcelles,17025,4,13,"[48.879406604954, 2.3034455627202988]",2023-05-09T11:27:20+00:00,17,16,35,OUI,OUI,Paris,OUI,2023-05-09T12:11:00.693Z
Lagny - Victor Basch,43002,9,10,"[48.84884147189881, 2.426325418925233]",2023-05-09T11:25:36+00:00,19,7,26,OUI,OUI,Vincennes,OUI,2023-05-09T12:11:00.693Z
Louis Lejeune - Barbès,21216,2,2,"[48.81807418981508, 2.3267009854316716]",2023-05-09T11:22:27+00:00,4,21,25,OUI,OUI,Montrouge,OUI,2023-05-09T12:11:00.693Z
Général Martial Valin - Pont du Garigliano,15068,3,8,"[48.83823094269141, 2.270506024360657]",2023-05-09T11:26:04+00:00,11,5,16,OUI,OUI,Paris,OUI,2023-05-09T12:11:00.693Z
Rond-point du Dr Albert Schweitzer,22207,7,10,"[48.78980918988166, 2.3143940046429634]",2023-05-09T11:26:49+00:00,17,5,22,OUI,OUI,Bagneux,OUI,2023-05-09T12:11:00.693Z
Raspail - Varenne,7004,1,11,"[48.853147816545, 2.3263905197382]",2023-05-09T11:27:20+00:00,12,6,18,OUI,OUI,Paris,OUI,2023-05-09T12:11:00.693Z
Serrurier,19027,1,1,"[48.8804934032465, 2.39806417375803]",2023-05-09T11:13:29+00:00,2,15,18,OUI,OUI,Paris,OUI,2023-05-09T12:11:00.693Z
Raspail Barbès,31028,3,8,"[48.8529945, 2.4247387]",2023-05-09T11:27:45+00:00,11,16,28,OUI,OUI,Montreuil,OUI,2023-05-09T12:11:00.693Z
De Toqueville - Terrasse,17048,3,1,"[48.882428, 2.314002]",2023-05-09T11:26:16+00:00,4,25,30,OUI,OUI,Paris,OUI,2023-05-09T12:11:00.693Z
Jules Guesde - Pont du Port à l'Anglais,44017,1,10,"[48.79628807093802, 2.417212128639221]",2023-05-09T11:25:43+00:00,11,18,29,OUI,OUI,Vitry-sur-Seine,OUI,2023-05-09T12:11:00.693Z
Artois - Berri,8103,6,5,"[48.87393521240818, 2.3064258322119713]",2023-05-09T11:27:48+00:00,11,11,23,OUI,OUI,Paris,OUI,2023-05-09T12:11:00.693Z
Marceau - Chaillot,8048,4,0,"[48.868834023334, 2.2986030816809]",2023-05-09T11:27:43+00:00,4,17,21,OUI,OUI,Paris,OUI,2023-05-09T12:11:00.693Z
Charlot - Stade Gabriel Voisin,21323,0,0,"[48.827228120536, 2.268122527474]",2023-04-07T06:20:24+00:00,0,0,0,NON,NON,Issy-les-Moulineaux,NON,2023-05-09T12:11:00.693Z
Liard - Amiral Mouchez,14013,1,3,"[48.8214169, 2.342167]",2023-05-09T11:26:54+00:00,4,10,14,OUI,OUI,Paris,OUI,2023-05-09T12:11:00.693Z
Regnault - Patay,13118,1,47,"[48.82435782216384, 2.377065159380436]",2023-05-09T11:27:34+00:00,48,13,63,OUI,OUI,Paris,OUI,2023-05-09T12:11:00.693Z
Las Cases - Bourgogne,7011,7,6,"[48.85909110474066, 2.3185685276985173]",2023-05-09T11:25:11+00:00,13,9,22,OUI,OUI,Paris,OUI,2023-05-09T12:11:00.693Z
Abbeville - Faubourg Poissonnière,9002,5,0,"[48.879223, 2.349147]",2023-05-09T11:26:38+00:00,5,9,14,OUI,OUI,Paris,OUI,2023-05-09T12:11:00.693Z
Octave Feuillet - Albéric Magnard,16110,5,1,"[48.86106902949534, 2.2730283066630363]",2023-05-09T11:26:06+00:00,6,14,21,OUI,OUI,Paris,OUI,2023-05-09T12:11:00.693Z
Ney - Porte de Clignancourt,18134,7,4,"[48.8978867, 2.3458001]",2023-05-09T11:24:42+00:00,11,14,25,OUI,OUI,Paris,OUI,2023-05-09T12:11:00.693Z
Place Jean-Spire-Lemaître,43009,5,0,"[48.8468428626593, 2.452062070369721]",2023-05-09T11:25:46+00:00,5,45,50,OUI,OUI,Vincennes,OUI,2023-05-09T12:11:00.693Z
Square Louis XVI,8016,12,10,"[48.87320440102894, 2.323658830743138]",2023-05-09T11:27:58+00:00,22,5,29,OUI,OUI,Paris,OUI,2023-05-09T12:11:00.693Z
Alexandre Parodi - Quai de Valmy,10162,3,1,"[48.87935941942529, 2.366596162319184]",2023-05-09T11:25:54+00:00,4,19,24,OUI,OUI,Paris,OUI,2023-05-09T12:11:00.693Z
Gay Lussac - Saint-Jacques,5005,20,2,"[48.844730256132095, 2.341923944866407]",2023-05-09T11:26:21+00:00,22,2,24,OUI,OUI,Paris,OUI,2023-05-09T12:11:00.693Z
Boudreau - Auber,9106,5,3,"[48.87219, 2.329423]",2023-05-09T11:24:13+00:00,8,3,14,OUI,OUI,Paris,OUI,2023-05-09T12:11:00.693Z
Place de la République - Voltaire,11046,2,15,"[48.866830968942, 2.3654810339212]",2023-05-09T11:27:16+00:00,17,1,19,OUI,OUI,Paris,OUI,2023-05-09T12:11:00.693Z
Gare Saint-Lazare - Isly,8009,9,0,"[48.874777677621296, 2.326515804784655]",2023-05-09T11:21:42+00:00,9,17,27,OUI,OUI,Paris,OUI,2023-05-09T12:11:00.693Z
Ambroise Rendu - Porte Brunet,19105,3,0,"[48.883667, 2.395733]",2023-05-09T11:27:56+00:00,3,13,17,OUI,OUI,Paris,OUI,2023-05-09T12:11:00.693Z
Gare Rosny-Bois-Perrier,31103,10,16,"[48.88115023337061, 2.480436824262142]",2023-05-09T11:23:46+00:00,26,8,36,OUI,OUI,Rosny-sous-Bois,OUI,2023-05-09T12:11:00.693Z
Octave Gréard - Tour Eiffel,7025,7,22,"[48.856502977696, 2.2931787543289]",2023-05-09T11:23:30+00:00,29,3,33,OUI,OUI,Paris,OUI,2023-05-09T12:11:00.693Z
Henri Barbusse - Stalingrad,22409,2,0,"[48.814183748660554, 2.2872862592339516]",2023-05-09T11:23:23+00:00,2,14,16,OUI,OUI,Malakoff,OUI,2023-05-09T12:11:00.693Z
Thionville - Ourcq,19015,0,0,"[48.88917613743794, 2.3833653330802917]",2023-05-09T11:27:17+00:00,0,24,24,OUI,OUI,Paris,OUI,2023-05-09T12:11:00.693Z
Rossini - Laffitte,9022,8,7,"[48.87334627510507, 2.337980867701675]",2023-05-09T11:22:56+00:00,15,16,33,OUI,OUI,Paris,OUI,2023-05-09T12:11:00.693Z
Legendre - Clichy,17004,0,0,"[48.88896161855884, 2.322528975094376]",2023-05-09T11:25:45+00:00,0,39,40,OUI,OUI,Paris,OUI,2023-05-09T12:11:00.693Z
Lisbonne - Monceau,8036,14,0,"[48.87745567681383, 2.309694221419506]",2023-05-09T11:26:47+00:00,14,18,33,OUI,OUI,Paris,OUI,2023-05-09T12:11:00.693Z
Gare de Lyon - Place Louis Armand,12151,3,1,"[48.845515089794, 2.3726498446286]",2023-05-09T11:26:39+00:00,4,54,60,OUI,OUI,Paris,OUI,2023-05-09T12:11:00.693Z
Gare du Nord - Hôpital Lariboisière,10107,4,5,"[48.881949, 2.352339]",2023-05-09T11:26:52+00:00,9,40,49,OUI,OUI,Paris,OUI,2023-05-09T12:11:00.693Z
Belidor - Gouvion-Saint-Cyr,17043,2,1,"[48.88022154052015, 2.2854680567979813]",2023-05-09T11:27:16+00:00,3,35,39,OUI,OUI,Paris,OUI,2023-05-09T12:11:00.693Z
Exelmans - Versailles,16039,7,26,"[48.84097491091973, 2.264390252530575]",2023-05-09T11:27:33+00:00,33,13,49,OUI,OUI,Paris,OUI,2023-05-09T12:11:00.693Z
Saint-Maur - Roquette,11023,2,30,"[48.858688774062955, 2.383553994571467]",2023-05-09T11:26:54+00:00,32,14,46,OUI,OUI,Paris,OUI,2023-05-09T12:11:00.693Z
11 Novembre 1918 - 8 Mai 1945,45003,18,7,"[48.80889533774377, 2.5382421165704727]",2023-05-09T11:27:40+00:00,25,11,36,OUI,OUI,Champigny-sur-Marne,OUI,2023-05-09T12:11:00.693Z
Cimetière de Montmartre,18003,0,0,"[48.886472466141925, 2.3328901827335358]",2023-05-09T11:26:27+00:00,0,43,43,NON,OUI,Paris,NON,2023-05-09T12:11:00.693Z
Pereire - Rennequin,17030,3,5,"[48.88364782887555, 2.2952447086572647]",2023-05-09T11:25:24+00:00,8,13,23,OUI,OUI,Paris,OUI,2023-05-09T12:11:00.693Z
Cimetière de Montrouge,14020,3,2,"[48.822009, 2.322188699]",2023-05-09T11:25:53+00:00,5,53,58,OUI,OUI,Paris,OUI,2023-05-09T12:11:00.693Z
Pyrénées - Emmery,20042,1,0,"[48.872010281270974, 2.392039597034455]",2023-05-09T11:21:32+00:00,1,39,40,OUI,OUI,Paris,OUI,2023-05-09T12:11:00.693Z
Desaix - Edgar Faure,15067,1,8,"[48.852804604940296, 2.293077029857222]",2023-05-09T11:25:00+00:00,9,3,12,OUI,OUI,Paris,OUI,2023-05-09T12:11:00.693Z
Gare RER - Canadiens,43401,10,13,"[48.81995307955795, 2.464176752459464]",2023-05-09T11:26:24+00:00,23,21,45,OUI,OUI,Joinville-le-Pont,OUI,2023-05-09T12:11:00.693Z
Liège - Moscou,8010,5,1,"[48.8795431, 2.3264628]",2023-05-09T11:24:34+00:00,6,10,17,OUI,OUI,Paris,OUI,2023-05-09T12:11:00.693Z
Mairie de Montreuil,31022,41,3,"[48.86131452758348, 2.440614402294159]",2023-05-09T11:26:30+00:00,44,6,52,OUI,OUI,Montreuil,OUI,2023-05-09T12:11:00.693Z
Rouget de Lisle,46002,16,17,"[48.764615483395254, 2.4071189761161804]",2023-05-09T11:27:56+00:00,33,2,35,OUI,OUI,Choisy-le-Roi,OUI,2023-05-09T12:11:00.693Z
Récollets - Square Villemin,10016,2,0,"[48.875034655883944, 2.359801238597928]",2023-05-09T11:20:39+00:00,2,15,17,OUI,OUI,Paris,OUI,2023-05-09T12:11:00.693Z
Anatole France - President Roosevelt,33017,5,3,"[48.9155156, 2.3814103]",2023-05-09T11:19:50+00:00,8,21,29,OUI,OUI,Aubervilliers,OUI,2023-05-09T12:11:00.693Z
Port-Royal - Hôpital du Val-de-Grâce,13001,3,1,"[48.837668272811, 2.3448138346607]",2023-05-09T11:25:00+00:00,4,13,18,OUI,OUI,Paris,OUI,2023-05-09T12:11:00.693Z
Grands Moulins de Pantin,19044,8,1,"[48.89738369720229, 2.3959985375404362]",2023-05-09T11:27:59+00:00,9,40,50,OUI,OUI,Paris,OUI,2023-05-09T12:11:00.693Z
Fontenay - Libération,43008,1,0,"[48.84780306364685, 2.445141971111298]",2023-05-09T11:27:50+00:00,1,24,25,OUI,OUI,Vincennes,OUI,2023-05-09T12:11:00.693Z
Gabriel Péri - Francisco Ferrer,33102,1,0,"[48.88633710236977, 2.407338917255402]",2023-05-09T11:23:20+00:00,1,17,18,OUI,OUI,Le Pré-Saint-Gervais,OUI,2023-05-09T12:11:00.693Z
Place de la Reine Astrid,8045,12,6,"[48.86492098253841, 2.302549182385926]",2023-05-09T11:27:42+00:00,18,38,58,OUI,OUI,Paris,OUI,2023-05-09T12:11:00.693Z
Hôpital Européen Georges Pompidou,15104,20,31,"[48.83769531916335, 2.275374233722687]",2023-05-09T11:27:43+00:00,51,12,64,OUI,OUI,Paris,OUI,2023-05-09T12:11:00.693Z
Concorde - Stalingrad,44006,1,9,"[48.7985844, 2.3821302]",2023-05-09T11:25:36+00:00,10,25,35,OUI,OUI,Vitry-sur-Seine,OUI,2023-05-09T12:11:00.693Z
Saint-Jacques - Val de Grâce,5004,14,3,"[48.8417514, 2.3413893]",2023-05-09T11:27:36+00:00,17,1,19,OUI,OUI,Paris,OUI,2023-05-09T12:11:00.693Z
Porte de Vanves,14138,2,1,"[48.828012849445, 2.3056878894567]",2023-05-09T11:26:27+00:00,3,29,32,OUI,OUI,Paris,OUI,2023-05-09T12:11:00.693Z
Conservatoire de Musique,46003,9,9,"[48.77093586667601, 2.4034014344215398]",2023-05-09T11:27:57+00:00,18,7,25,OUI,OUI,Choisy-le-Roi,OUI,2023-05-09T12:11:00.693Z
Cimetière de Fontenay-sous-Bois,41209,1,0,"[48.84706173362218, 2.4787822365760808]",2023-05-09T11:25:58+00:00,1,14,15,OUI,OUI,Fontenay-sous-Bois,OUI,2023-05-09T12:11:00.693Z
Place Marcel Cachin,42014,6,20,"[48.81411442356866, 2.39090770483017]",2023-05-09T11:27:29+00:00,26,6,32,OUI,OUI,Ivry-sur-Seine,OUI,2023-05-09T12:11:00.693Z
Mouton Duvernet - Général Leclerc,14008,2,0,"[48.831632518292565, 2.3293121159076686]",2023-05-09T11:24:23+00:00,2,37,39,OUI,OUI,Paris,OUI,2023-05-09T12:11:00.693Z
Marc Sangnier - Porte de Vanves,14106,1,0,"[48.825218683556734, 2.3107116669416428]",2023-05-09T11:27:20+00:00,1,20,21,OUI,OUI,Paris,OUI,2023-05-09T12:11:00.693Z
Guy Môquet - Etienne Dolet,22406,2,3,"[48.81527009991819, 2.298078276995073]",2023-05-09T11:27:34+00:00,5,18,23,OUI,OUI,Malakoff,OUI,2023-05-09T12:11:00.693Z
Chabanais - Petits Champs,2111,8,21,"[48.86703740186721, 2.336716018617153]",2023-05-09T11:25:55+00:00,29,1,30,OUI,OUI,Paris,OUI,2023-05-09T12:11:00.693Z
Bertie Albrecht - Hoche,8054,12,4,"[48.87614039826388, 2.301303138307601]",2023-05-09T11:21:16+00:00,16,16,32,OUI,OUI,Paris,OUI,2023-05-09T12:11:00.693Z
Cevennes - Bergers,15109,1,15,"[48.84240765130395, 2.281037718057633]",2023-05-09T11:27:23+00:00,16,13,29,OUI,OUI,Paris,OUI,2023-05-09T12:11:00.693Z
Marcadet - Barbès,18022,0,0,"[48.89045112096476, 2.349057392968696]",2023-05-09T11:21:20+00:00,0,34,37,OUI,OUI,Paris,OUI,2023-05-09T12:11:00.693Z
Enghien - Faubourg Poissonnière,10042,8,2,"[48.872420063053, 2.3483952362828]",2023-05-09T11:22:58+00:00,10,23,33,OUI,OUI,Paris,OUI,2023-05-09T12:11:00.693Z
Saint Lambert - Blomet,15133,4,4,"[48.83659148147257, 2.2930556908249855]",2023-05-09T11:26:22+00:00,8,18,27,OUI,OUI,Paris,OUI,2023-05-09T12:11:00.693Z
Place Robert Guillemard,15110,2,14,"[48.836191728066666, 2.2811267160086417]",2023-05-09T11:23:23+00:00,16,8,24,OUI,OUI,Paris,OUI,2023-05-09T12:11:00.693Z
François Debergue - Croix de Chavaux,31008,7,0,"[48.857421708072074, 2.437578141689301]",2023-05-09T11:23:12+00:00,7,50,57,OUI,OUI,Montreuil,OUI,2023-05-09T12:11:00.693Z
Nationale - Place Jules Guesde,21015,8,8,"[48.82753962462998, 2.2416052222251897]",2023-05-09T11:26:53+00:00,16,6,23,OUI,OUI,Boulogne-Billancourt,OUI,2023-05-09T12:11:00.693Z
Lakanal - Commerce,15034,2,46,"[48.84442462786544, 2.294059172272682]",2023-05-09T11:26:37+00:00,48,5,53,OUI,OUI,Paris,OUI,2023-05-09T12:11:00.693Z
Tertres - Fontaine,22203,1,1,"[48.787553654715644, 2.306235730648041]",2023-05-09T11:25:26+00:00,2,26,28,OUI,OUI,Bagneux,OUI,2023-05-09T12:11:00.693Z
Gare Rer de Fontenay sous Bois,41202,0,0,"[48.8436279, 2.4630465]",2023-05-09T11:18:48+00:00,0,60,61,OUI,OUI,Fontenay-sous-Bois,OUI,2023-05-09T12:11:00.693Z
Raspail - Manufacture des Oeillets,42021,1,20,"[48.8094458, 2.3903009]",2023-05-09T11:24:42+00:00,21,11,32,OUI,OUI,Ivry-sur-Seine,OUI,2023-05-09T12:11:00.693Z
Cujas - Saint-Michel,5106,9,5,"[48.848191348584, 2.341831654854]",2023-05-09T11:27:19+00:00,14,2,19,OUI,OUI,Paris,OUI,2023-05-09T12:11:00.693Z
Victoire - Chaussée d'Antin,9116,7,14,"[48.875065791004396, 2.3316738009452824]",2023-05-09T11:27:59+00:00,21,2,24,OUI,OUI,Paris,OUI,2023-05-09T12:11:00.693Z
Victor Hugo - Galliéni,21008,5,5,"[48.83802015441127, 2.2460845112800603]",2023-05-09T11:20:08+00:00,10,24,34,OUI,OUI,Boulogne-Billancourt,OUI,2023-05-09T12:11:00.693Z
Richard Lenoir - Jean-Pierre Timbaud,11039,2,13,"[48.86580427668637, 2.369337074966926]",2023-05-09T11:26:30+00:00,15,19,36,OUI,OUI,Paris,OUI,2023-05-09T12:11:00.693Z
Galilée - Kléber,16008,10,1,"[48.86741186571367, 2.290781380114821]",2023-05-09T11:25:50+00:00,11,21,32,OUI,OUI,Paris,OUI,2023-05-09T12:11:00.693Z
Quai Panhard et Levassor,13050,3,53,"[48.82837482809675, 2.384273745805574]",2023-05-09T11:27:37+00:00,56,1,57,OUI,OUI,Paris,OUI,2023-05-09T12:11:00.693Z
Chemin Vert - Saint-Maur,11026,2,10,"[48.86112461407359, 2.381299026310444]",2023-05-09T11:25:39+00:00,12,33,45,OUI,OUI,Paris,OUI,2023-05-09T12:11:00.693Z
Joseph Liouville - Croix Nivert,15021,16,22,"[48.844835471244416, 2.297508493065834]",2023-05-09T11:22:00+00:00,38,23,64,OUI,OUI,Paris,OUI,2023-05-09T12:11:00.693Z
Hoche - Tilsitt,8057,5,1,"[48.874836457837, 2.2971323132515]",2023-05-09T11:24:09+00:00,6,27,33,OUI,OUI,Paris,OUI,2023-05-09T12:11:00.693Z
Cauchy - Cévennes,15103,6,33,"[48.8433725710224, 2.275132834911347]",2023-05-09T11:27:02+00:00,39,12,51,OUI,OUI,Paris,OUI,2023-05-09T12:11:00.693Z
Beffroy,22003,17,8,"[48.886591074487995, 2.261394560337067]",2023-05-09T11:26:43+00:00,25,1,26,OUI,OUI,Neuilly-sur-Seine,OUI,2023-05-09T12:11:00.693Z
Molitor - Chardon-Lagache,16038,10,14,"[48.84520880183234, 2.2656840831041336]",2023-05-09T11:27:43+00:00,24,10,34,OUI,OUI,Paris,OUI,2023-05-09T12:11:00.693Z
Gare RER de Vincennes,43005,14,21,"[48.847563015126106, 2.433383166790009]",2023-05-09T11:27:57+00:00,35,16,51,OUI,OUI,Vincennes,OUI,2023-05-09T12:11:00.693Z
Mairie du 11ème,11024,12,36,"[48.858925, 2.3789759]",2023-05-09T11:26:16+00:00,48,0,51,OUI,OUI,Paris,OUI,2023-05-09T12:11:00.693Z
Villette - Belleville,19032,4,1,"[48.8726877314, 2.376461327076]",2023-05-09T11:25:28+00:00,5,41,48,OUI,OUI,Paris,OUI,2023-05-09T12:11:00.693Z
Marché Secrétan,19022,3,0,"[48.88125496379482, 2.373463287949562]",2023-05-09T11:26:58+00:00,3,23,26,OUI,OUI,Paris,OUI,2023-05-09T12:11:00.693Z
Larmeroux - Baudelaire,21701,0,1,"[48.816939911292, 2.2809894804846]",2023-05-09T11:26:04+00:00,1,28,29,OUI,OUI,Vanves,OUI,2023-05-09T12:11:00.693Z
Lieutenant Chauré - Etienne Marey,20134,1,0,"[48.86746195408435, 2.405970990657807]",2023-05-09T11:18:42+00:00,1,19,20,OUI,OUI,Paris,OUI,2023-05-09T12:11:00.693Z
Miromesnil - La Boétie,8025,16,15,"[48.87372241291653, 2.315848097205162]",2023-05-09T11:27:26+00:00,31,4,35,OUI,OUI,Paris,OUI,2023-05-09T12:11:00.693Z
Marseille - Beaurepaire,10014,4,22,"[48.871624306962985, 2.3639265082738348]",2023-05-09T11:27:24+00:00,26,29,55,OUI,OUI,Paris,OUI,2023-05-09T12:11:00.693Z
Arago - Glacière,13002,2,2,"[48.83486054775774, 2.3445770524322067]",2023-05-09T11:24:29+00:00,4,19,27,OUI,OUI,Paris,OUI,2023-05-09T12:11:00.693Z
Parmentier - Abel Rabaud,11035,4,3,"[48.86921273836114, 2.371688821240712]",2023-05-09T11:23:58+00:00,7,43,52,OUI,OUI,Paris,OUI,2023-05-09T12:11:00.693Z
Mairie d'Ivry-sur-Seine,42010,5,44,"[48.81057120969284, 2.3842826485633855]",2023-05-09T11:25:50+00:00,49,4,53,OUI,OUI,Ivry-sur-Seine,OUI,2023-05-09T12:11:00.693Z
Parc Georges Brassens - Brancion,15046,0,2,"[48.83227829269761, 2.3022570088505745]",2023-05-09T11:23:46+00:00,2,27,29,OUI,OUI,Paris,OUI,2023-05-09T12:11:00.693Z
Pierret - Madrid,22006,5,12,"[48.882976576876565, 2.260125767248034]",2023-05-09T11:24:12+00:00,17,11,28,OUI,OUI,Neuilly-sur-Seine,OUI,2023-05-09T12:11:00.693Z
Reims - Raymond Pitet,17028,3,4,"[48.8888, 2.296319]",2023-05-09T11:27:30+00:00,7,30,37,OUI,OUI,Paris,OUI,2023-05-09T12:11:00.693Z
Saint-Vincent - Verdun,21301,2,24,"[48.819211549234495, 2.254007756710053]",2023-05-09T11:26:59+00:00,26,8,34,OUI,OUI,Issy-les-Moulineaux,OUI,2023-05-09T12:11:00.693Z
Aristide Briand - Gare de Bagneux,42302,16,3,"[48.79387269664978, 2.321148812770844]",2023-05-09T11:23:12+00:00,19,2,22,OUI,OUI,Cachan,OUI,2023-05-09T12:11:00.693Z
Seine - Flandre,19029,1,1,"[48.886785741479684, 2.3746193200349808]",2023-05-09T11:27:00+00:00,2,15,19,OUI,OUI,Paris,OUI,2023-05-09T12:11:00.693Z
Mathurins - Auber,9032,5,22,"[48.872988840744, 2.3294984212276]",2023-05-09T11:20:54+00:00,27,8,36,OUI,OUI,Paris,OUI,2023-05-09T12:11:00.693Z
Wilson - Métallurgie,32003,12,7,"[48.909423010092326, 2.3584435880184174]",2023-05-09T11:26:54+00:00,19,7,28,OUI,OUI,Saint-Denis,OUI,2023-05-09T12:11:00.693Z
Madame de Sanzillon - Mozart,21104,3,9,"[48.90379820774301, 2.3187401890754704]",2023-05-09T11:25:58+00:00,12,8,22,OUI,OUI,Clichy,OUI,2023-05-09T12:11:00.693Z
Mairie du 7ème,7102,12,7,"[48.8577967, 2.3192664]",2023-05-09T11:24:45+00:00,19,8,27,OUI,OUI,Paris,OUI,2023-05-09T12:11:00.693Z
Volontaire - Lecourbe,15013,7,10,"[48.8435137879902, 2.3065522313117985]",2023-05-09T11:20:50+00:00,17,14,31,OUI,OUI,Paris,OUI,2023-05-09T12:11:00.693Z
Quai du docteur Dervaux,26013,0,0,"[48.910482, 2.297998]",2023-01-18T08:46:16+00:00,0,26,26,NON,NON,Asnières-sur-Seine,NON,2023-05-09T12:11:00.693Z
Gare Arcueil - Cachan,42301,15,5,"[48.799824, 2.328171]",2023-05-09T11:27:11+00:00,20,6,26,OUI,OUI,Arcueil,OUI,2023-05-09T12:11:00.693Z
Marignan - Champs-Elysées,8013,7,6,"[48.869495661232, 2.3066138139003]",2023-05-09T11:27:33+00:00,13,21,35,OUI,OUI,Paris,OUI,2023-05-09T12:11:00.693Z
Gare RER de Gentilly,42504,10,0,"[48.814280450380224, 2.3410347104072575]",2023-05-09T11:26:04+00:00,10,20,30,OUI,OUI,Gentilly,OUI,2023-05-09T12:11:00.693Z
