name,stationcode,ebike,mechanical,coordonnees_geo,duedate,numbikesavailable,numdocksavailable,capacity,is_renting,is_installed,nom_arrondissement_communes,is_returning,record_timestamp
Stalingrad - Germaine Tailleferre,42029,6,7,"[48.80257200481316, 2.3786691203713417]",2023-05-11T07:30:55+00:00,13,12,28,OUI,OUI,Ivry-sur-Seine,OUI,2023-05-11T07:34:00.521Z
Porte de Vincennes,12115,20,6,"[48.846454, 2.415514]",2023-05-11T07:30:14+00:00,26,5,33,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Guynemer - Séverine,21313,7,17,"[48.83091743371036, 2.2790706530213356]",2023-05-11T07:30:37+00:00,24,2,26,OUI,OUI,Issy-les-Moulineaux,OUI,2023-05-11T07:34:00.521Z
Jacques Callot - Mazarine,6013,4,5,"[48.85528017533187, 2.337574325501919]",2023-05-11T07:29:30+00:00,9,19,28,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Square Gilbert Thomain,26007,2,10,"[48.90717373809284, 2.2695400938391685]",2023-05-11T07:33:07+00:00,12,8,20,OUI,OUI,Asnières-sur-Seine,OUI,2023-05-11T07:34:00.521Z
Alfred Roll - Berthier,17102,2,0,"[48.88780857052871, 2.30009529817631]",2023-05-11T07:28:29+00:00,2,26,28,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Flandre - Riquet,19005,1,3,"[48.888013281448, 2.3737595955229]",2023-05-11T07:32:25+00:00,4,16,21,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Dupleix - du Guesclin,15025,1,18,"[48.85147910413369, 2.296709530055523]",2023-05-11T07:29:43+00:00,19,28,47,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Ancien Canal - Hélène Brion,35018,2,11,"[48.89484799296163, 2.4188338592648506]",2023-05-11T07:32:57+00:00,13,9,23,OUI,OUI,Pantin,OUI,2023-05-11T07:34:00.521Z
Varenne,7015,6,16,"[48.857202661803, 2.3152771219611]",2023-05-11T07:32:21+00:00,22,25,47,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Fragonard - Porte de Clichy,17011,2,44,"[48.894155633419, 2.3143893107772]",2023-05-11T07:28:57+00:00,46,10,56,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Place des Ternes.,17045,1,0,"[48.878438631226516, 2.297727763652802]",2023-05-11T07:32:55+00:00,1,45,46,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Edouard Poisson - Victor Hugo,33018,4,12,"[48.91118557052621, 2.379864752692811]",2023-05-11T07:32:43+00:00,16,12,30,OUI,OUI,Aubervilliers,OUI,2023-05-11T07:34:00.521Z
Montreuil - Gonnet,11115,3,2,"[48.850500564921, 2.3890856287864]",2023-05-11T07:29:00+00:00,5,14,24,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Place Jacques Madaule,21305,2,16,"[48.823933787309, 2.2606918215752]",2023-05-11T07:32:06+00:00,18,7,25,OUI,OUI,Issy-les-Moulineaux,OUI,2023-05-11T07:34:00.521Z
Place de la Porte de Châtillon,14021,3,1,"[48.8242469, 2.3186306]",2023-05-11T07:32:36+00:00,4,55,59,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Commandant Rivière,8033,10,16,"[48.872933, 2.309796]",2023-05-11T07:33:10+00:00,26,0,27,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Jardin d'Acclimatation,16121,2,4,"[48.878772242510465, 2.270772233605385]",2023-05-11T07:32:16+00:00,6,26,33,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Gare Montparnasse - René Mouchotte,14117,3,0,"[48.83920384329242, 2.320883944630623]",2023-05-11T07:33:05+00:00,3,35,39,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Porte Maillot - Pereire,17042,0,0,"[48.877775, 2.284444]",2018-05-21T05:31:42+00:00,0,0,0,NON,OUI,Paris,NON,2023-05-11T07:34:00.521Z
Route de Sèvres - Porte de Bagatelle,16124,0,30,"[48.87525984132485, 2.249415814876557]",2023-05-11T07:33:20+00:00,30,34,66,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Alexandre Dumas - Voltaire,11102,2,20,"[48.852888670365, 2.3891476408096]",2023-05-11T07:32:43+00:00,22,35,59,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Bordier - Félix Faure,33003,14,16,"[48.90390751882016, 2.3830059170722966]",2023-05-11T07:32:28+00:00,30,17,48,OUI,OUI,Aubervilliers,OUI,2023-05-11T07:34:00.521Z
Félix Faure - Sadi Carnot,33009,16,6,"[48.90812110228388, 2.378623187541962]",2023-05-11T07:33:08+00:00,22,10,33,OUI,OUI,Aubervilliers,OUI,2023-05-11T07:34:00.521Z
Charonne - Avron,20043,0,1,"[48.85160266522164, 2.398403047037931]",2023-05-11T07:31:46+00:00,1,25,27,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Assemblée Nationale,7009,20,27,"[48.861411014652, 2.3201214185208]",2023-05-11T07:32:06+00:00,47,13,63,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Mairie de La Garenne Colombes,22505,1,0,"[48.90663823468682, 2.24679596722126]",2023-05-11T07:32:26+00:00,1,21,22,OUI,OUI,La Garenne-Colombes,OUI,2023-05-11T07:34:00.521Z
Porte de la Villette,19115,5,3,"[48.89835196548483, 2.386150136590004]",2023-05-11T07:32:14+00:00,8,18,27,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Flandrin - Henri Martin,16018,1,1,"[48.8643275, 2.2724174]",2023-05-11T07:25:36+00:00,2,16,18,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Place Violet,15033,2,8,"[48.84487893836502, 2.2905756533145905]",2023-05-11T07:32:13+00:00,10,19,30,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Porte d'Auteuil,16034,6,0,"[48.8479394142243, 2.2608396783471107]",2023-05-11T07:30:14+00:00,6,27,33,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Petit - Manin,19019,1,2,"[48.88650687534334, 2.3938155401308374]",2023-05-11T07:32:15+00:00,3,18,22,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Gare d'Austerlitz,13014,1,0,"[48.842524, 2.364044]",2023-05-11T07:30:32+00:00,1,12,14,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Place Jean-Baptiste Clément,42707,8,6,"[48.81240466867336, 2.3617091774940495]",2023-05-11T07:33:01+00:00,14,10,25,OUI,OUI,Le Kremlin-Bicêtre,OUI,2023-05-11T07:34:00.521Z
Ménilmontant - Pelleport,20036,0,0,"[48.87068263384462, 2.398959602331646]",2023-05-11T07:31:13+00:00,0,18,19,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Chanzy - Sud-Est,92003,9,1,"[48.888912037698766, 2.195632159709931]",2023-05-11T07:32:06+00:00,10,14,25,OUI,OUI,Nanterre,OUI,2023-05-11T07:34:00.521Z
Champeaux - Gallieni,31705,7,0,"[48.864459134684644, 2.4161778017878532]",2023-05-11T07:26:58+00:00,7,42,50,OUI,OUI,Bagnolet,OUI,2023-05-11T07:34:00.521Z
Guichet - Jean Jaurès,21109,1,3,"[48.905169868129036, 2.3023840785026555]",2023-05-11T07:31:17+00:00,4,24,28,OUI,OUI,Clichy,OUI,2023-05-11T07:34:00.521Z
Evariste Galois,20120,2,0,"[48.87308753734472, 2.4133380129933357]",2023-05-11T07:26:09+00:00,2,27,30,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Parvis Robert Schuman - Roger Salengro,23701,4,0,"[48.812657470558754, 2.1921751275658607]",2023-05-11T07:33:08+00:00,4,19,24,OUI,OUI,Chaville,OUI,2023-05-11T07:34:00.521Z
Navier - Epinettes,17007,0,0,"[48.89587780769155, 2.3226776719093327]",2023-05-11T07:23:44+00:00,0,34,36,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Edgar Quinet - Gaité,14001,3,0,"[48.84116092896631, 2.32459545135498]",2023-05-11T07:33:26+00:00,3,24,27,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Gare de Bercy,12024,4,3,"[48.839794573906, 2.3826066032052]",2023-05-11T07:32:56+00:00,7,26,35,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Ceinture du Lac Inferieure - Saint-Cloud,16129,1,1,"[48.86218070933143, 2.2617871686816216]",2023-05-11T07:32:49+00:00,2,40,42,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Anatole France - Jean Lolive,35019,11,3,"[48.8949922, 2.4253764]",2023-05-11T07:32:14+00:00,14,11,28,OUI,OUI,Pantin,OUI,2023-05-11T07:34:00.521Z
Boyer-Barret - Raymond Losserand,14104,1,0,"[48.83329880233322, 2.3173383995890617]",2023-05-11T07:30:20+00:00,1,22,23,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Piat - Parc de Belleville,20113,0,0,"[48.87195626635528, 2.384981390278095]",2023-05-11T07:31:57+00:00,0,20,21,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Lagny - Joffre,41604,8,15,"[48.84930687084088, 2.417949736118317]",2023-05-11T07:32:57+00:00,23,8,31,OUI,OUI,Saint-Mandé,OUI,2023-05-11T07:34:00.521Z
Place Valhubert,5116,3,11,"[48.844182577315, 2.3640366643667]",2023-05-11T07:33:26+00:00,14,23,37,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Tardieu - Chappe,18005,2,0,"[48.884146759782, 2.341845408082]",2023-05-11T07:27:26+00:00,2,16,18,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Gare d'Austerlitz - Quai Saint-Bernard,13104,0,0,"[48.84369030864, 2.3657163977623]",2022-01-18T21:07:57+00:00,0,27,27,NON,OUI,Paris,NON,2023-05-11T07:34:00.521Z
Nanterre - Université,92004,3,0,"[48.901365, 2.212693]",2023-05-11T07:24:39+00:00,3,16,20,OUI,OUI,Nanterre,OUI,2023-05-11T07:34:00.521Z
Henri Chevreau - Couronnes,20136,0,0,"[48.87033205312931, 2.388777695596218]",2023-05-11T07:28:43+00:00,0,26,27,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Pascal - Claude Bernard,5026,1,10,"[48.839061952159746, 2.3499782010912895]",2023-05-11T07:27:51+00:00,11,36,49,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Sommerard - Saint-Jacques,5002,0,10,"[48.850310432924466, 2.345015835298588]",2023-05-11T07:32:41+00:00,10,23,34,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Batignolles - Place de Clichy,8012,1,0,"[48.88347453575669, 2.326493114233017]",2023-05-11T07:33:26+00:00,1,42,47,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Porte d'Orléans,14018,0,1,"[48.8227639, 2.3249313]",2023-05-11T07:30:50+00:00,1,47,48,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Vladimir Ilitch Lénine - Andrée Chedid,42503,1,1,"[48.813240124373, 2.3319716067039]",2023-05-11T07:30:56+00:00,2,25,31,OUI,OUI,Gentilly,OUI,2023-05-11T07:34:00.521Z
Bineau - Louise Michel,23011,3,3,"[48.88666162206972, 2.2843274474143986]",2023-05-11T07:31:37+00:00,6,18,25,OUI,OUI,Levallois-Perret,OUI,2023-05-11T07:34:00.521Z
Professeur René Leriche - Général Leclerc,21111,10,15,"[48.90782845483013, 2.307887971401215]",2023-05-11T07:33:05+00:00,25,25,50,OUI,OUI,Clichy,OUI,2023-05-11T07:34:00.521Z
Quai Voltaire,7006,8,9,"[48.858942986179, 2.3314182047146]",2023-05-11T07:32:16+00:00,17,11,32,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Uzès - Montmartre,2010,10,12,"[48.870790980240706, 2.3431010171771054]",2023-05-11T07:33:18+00:00,22,7,29,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Ledru-Rollin - Charonne,11114,5,12,"[48.85345855607243, 2.3772463581947094]",2023-05-11T07:30:24+00:00,17,13,32,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Parc de Belleville - Julien Lacroix,20040,1,0,"[48.8703459, 2.3842214]",2023-05-11T07:31:27+00:00,1,23,26,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Morice - Général Leclerc,21105,2,0,"[48.90245471981591, 2.3128929734230046]",2023-05-11T07:33:22+00:00,2,21,25,OUI,OUI,Clichy,OUI,2023-05-11T07:34:00.521Z
Londres - Amsterdam,8101,0,0,"[48.878034461504, 2.3264835409694]",2018-03-30T17:42:36+00:00,0,0,0,NON,OUI,Paris,NON,2023-05-11T07:34:00.521Z
Place Jean Delay,13026,0,2,"[48.823316, 2.354336]",2023-05-10T17:05:39+00:00,2,33,35,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Lucien Sampaix - Récollets,10015,4,2,"[48.874330377560476, 2.3621229082345963]",2023-05-11T07:29:54+00:00,6,36,46,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Place du Général de Gaulle,41207,13,1,"[48.8525288, 2.4877332]",2023-05-11T07:31:08+00:00,14,14,28,OUI,OUI,Fontenay-sous-Bois,OUI,2023-05-11T07:34:00.521Z
Lauriston - Copernic,16006,13,1,"[48.86926, 2.289918]",2023-05-11T07:32:44+00:00,14,5,19,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Bara - Henri Farman,21308,16,20,"[48.833218027457846, 2.2677567601203923]",2023-05-11T07:31:45+00:00,36,0,36,OUI,OUI,Issy-les-Moulineaux,OUI,2023-05-11T07:34:00.521Z
Mézières - Rennes,6103,0,0,"[48.85023459321703, 2.3303819820284843]",2023-05-11T07:31:01+00:00,0,55,55,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Place Adolphe Cherioux - Vaugirard,15038,4,8,"[48.83959442800459, 2.3010657727718353]",2023-05-11T07:33:01+00:00,12,50,63,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Tanger - Place du Maroc,19109,3,3,"[48.8862524447104, 2.3689296841621403]",2023-05-11T07:32:38+00:00,6,12,19,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Porte de Clignancourt.,18032,3,1,"[48.897488, 2.343996]",2023-05-11T07:31:39+00:00,4,50,56,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Porte de Saint-Ouen - Henri Huchard,17124,7,8,"[48.898708366365064, 2.3295360803604126]",2023-05-11T07:30:26+00:00,15,10,26,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Place du Maréchal Juin - Péreire,17027,0,1,"[48.885263, 2.298286]",2023-05-11T07:32:14+00:00,1,43,46,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Lucie Aubrac - Franklin,31016,15,7,"[48.86223916006812, 2.4435862898826604]",2023-05-11T07:31:55+00:00,22,14,36,OUI,OUI,Montreuil,OUI,2023-05-11T07:34:00.521Z
Belfort - Voltaire,11020,3,11,"[48.8563358, 2.3829901]",2023-05-11T07:31:41+00:00,14,24,39,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Dunois - Clisson,13043,1,3,"[48.832294, 2.3674523]",2023-05-11T07:32:06+00:00,4,45,51,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Batignolles - Rome,8051,2,1,"[48.881823370566806, 2.3202589899301524]",2023-05-11T07:33:27+00:00,3,12,15,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Mahatma Gandhi,16123,1,4,"[48.876356, 2.264205]",2023-05-11T07:30:51+00:00,5,20,26,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Edouard Pailleron - Simon Bolivar,19039,1,0,"[48.87979886049996, 2.374839261174202]",2023-05-11T07:30:00+00:00,1,21,24,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Jean Jaurès - Jean Baptiste Clément,21003,2,10,"[48.84576261454011, 2.2369650006294255]",2023-05-11T07:33:29+00:00,12,11,24,OUI,OUI,Boulogne-Billancourt,OUI,2023-05-11T07:34:00.521Z
Château - Bineau,22001,3,7,"[48.890404028589806, 2.270106375217438]",2023-05-11T07:33:15+00:00,10,13,23,OUI,OUI,Neuilly-sur-Seine,OUI,2023-05-11T07:34:00.521Z
Mairie du 18ème,18025,2,0,"[48.892939296937605, 2.3445510864257812]",2023-05-11T07:31:58+00:00,2,34,40,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Bridaine - Lamandé,17122,1,0,"[48.8862074, 2.3206239]",2023-05-11T07:32:41+00:00,1,27,29,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Porte de Ménilmontant,20027,0,0,"[48.8691543609174, 2.40932246879487]",2023-05-11T07:27:39+00:00,0,15,15,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Indre - Prairies,20021,0,0,"[48.86254398506782, 2.403290458023548]",2023-05-11T07:33:05+00:00,0,38,38,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Lourmel - Marie Skobtsov,15108,0,6,"[48.844974, 2.287283]",2023-05-11T07:31:31+00:00,6,16,22,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Belleville - Télégraphe,19040,0,0,"[48.8756045, 2.3995549]",2023-05-11T07:31:46+00:00,0,40,41,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Gare d'Asnières sur Seine,26001,3,8,"[48.90636459217474, 2.2835066914558415]",2023-05-11T07:32:57+00:00,11,10,24,OUI,OUI,Asnières-sur-Seine,OUI,2023-05-11T07:34:00.521Z
Courcelles - Pierre Demours,17047,0,0,"[48.883769733273496, 2.29858466343129]",2023-05-11T07:29:59+00:00,0,26,26,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Danton - Serpente,6016,3,3,"[48.85229736258167, 2.3414132371544834]",2023-05-11T07:28:12+00:00,6,16,22,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
République - Danton,41204,0,0,"[48.85249172181667, 2.462034523487091]",2023-05-11T07:27:12+00:00,0,20,20,OUI,OUI,Fontenay-sous-Bois,OUI,2023-05-11T07:34:00.521Z
Université Paris Dauphine,16004,0,0,"[48.870707839985, 2.2748656198382]",2018-03-09T07:53:33+00:00,0,0,0,NON,OUI,Paris,NON,2023-05-11T07:34:00.521Z
Mac-Mahon - Brey,17046,2,1,"[48.877532084130166, 2.294512536052928]",2023-05-11T07:33:05+00:00,3,21,25,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Square des Epinettes,17121,1,1,"[48.89383909781389, 2.325953990221024]",2023-05-11T07:29:56+00:00,2,15,20,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Lepic - Armée d'Orient,18113,0,0,"[48.88753640381415, 2.334307730197907]",2023-05-11T07:29:23+00:00,0,24,24,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Cité des Sciences et de l'Industrie,19009,9,4,"[48.89659571178903, 2.384599149227142]",2023-05-11T07:33:16+00:00,13,15,30,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Pajol - Riquet,18109,4,1,"[48.88960028134536, 2.3628534749150276]",2023-05-11T07:33:28+00:00,5,37,47,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Emile Blemont - Poteau,18029,1,1,"[48.8943782, 2.3415122]",2023-05-11T07:31:10+00:00,2,35,39,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Square du Carrefour de l'Insurrection,21703,2,0,"[48.820864559770676, 2.291113436222077]",2023-05-11T07:33:16+00:00,2,20,23,OUI,OUI,Vanves,OUI,2023-05-11T07:34:00.521Z
François Ponsard - La Muette,16021,3,3,"[48.8583666, 2.2744515]",2023-05-11T07:28:26+00:00,6,16,23,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Assas - Vaugirard,6030,4,5,"[48.848274111398, 2.3292413726449]",2023-05-11T07:33:24+00:00,9,25,35,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Place Etienne Pernet,15035,1,15,"[48.84243457133779, 2.2921819612383847]",2023-05-11T07:30:50+00:00,16,27,43,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Porte d'Aubervilliers,18049,6,9,"[48.89859661942376, 2.3689722642302513]",2023-05-11T07:25:21+00:00,15,35,55,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Square Saint-Ambroise,11041,3,18,"[48.860934, 2.375841]",2023-05-11T07:33:27+00:00,21,21,43,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Charles de Gaulle - Jean Lolive,35014,4,4,"[48.8932644350857, 2.4126765131950383]",2023-05-11T07:33:16+00:00,8,18,26,OUI,OUI,Pantin,OUI,2023-05-11T07:34:00.521Z
Bassano -  Iéna,16015,7,1,"[48.868144510482075, 2.296149600985935]",2023-05-11T07:33:19+00:00,8,6,15,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Diderot - Pierre Bourdan,12107,2,14,"[48.847648620797, 2.3902582749724]",2023-05-11T07:32:32+00:00,16,4,21,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Jean-Baptiste Pigalle - La Bruyere,9026,1,2,"[48.87939826447722, 2.333709173337285]",2023-05-11T07:33:18+00:00,3,13,17,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Boulets - Faubourg Saint-Antoine,11010,0,23,"[48.849259262115, 2.3917546141943]",2023-05-11T07:33:28+00:00,23,17,43,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Président Wilson - Jean Jaures,23007,2,0,"[48.89034054052266, 2.2920683026313786]",2023-05-11T07:33:21+00:00,2,25,27,OUI,OUI,Levallois-Perret,OUI,2023-05-11T07:34:00.521Z
Pyrénées - Maraîchers,20016,1,0,"[48.85714001395299, 2.4043509364128113]",2023-05-11T07:31:25+00:00,1,18,19,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Gare RER de Saint-Denis,32015,6,6,"[48.93554324248177, 2.3471488058567047]",2023-05-11T07:32:17+00:00,12,25,40,OUI,OUI,Saint-Denis,OUI,2023-05-11T07:34:00.521Z
Place Jacques Bonsergent,10010,1,7,"[48.870948218595, 2.3612049221992]",2023-05-11T07:33:20+00:00,8,24,33,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Square René Viviani - Montebello,5121,1,4,"[48.851904891406384, 2.347842156887055]",2023-05-11T07:33:01+00:00,5,29,34,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Place de Passy,16043,0,0,"[48.85780291711202, 2.277500546942199]",2023-05-11T07:31:26+00:00,0,15,15,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Caulaincourt - Place Constantin Pecqueur,18017,2,0,"[48.8896779050281, 2.33817871442611]",2023-05-11T07:25:13+00:00,2,38,44,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Wilson - Landy,32004,6,17,"[48.91516726221354, 2.357633225619793]",2023-05-11T07:32:53+00:00,23,15,40,OUI,OUI,Saint-Denis,OUI,2023-05-11T07:34:00.521Z
Naples - Rome,8019,3,0,"[48.879960700846226, 2.321358695626259]",2023-05-11T07:30:58+00:00,3,23,26,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Chernoviz - Raynouard,16112,1,0,"[48.8569864146289, 2.282173218142987]",2023-05-11T07:29:55+00:00,1,35,37,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Eugène Reisz - Davout,20201,5,2,"[48.85631874632638, 2.410396970808506]",2023-05-11T07:32:14+00:00,7,11,20,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Hôpital Pitié Salpêtrière,13103,6,15,"[48.8377016, 2.3604946]",2023-05-11T07:32:33+00:00,21,28,50,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Gare Montparnasse - Vaugirard,15003,2,0,"[48.8418071798797, 2.31951002690117]",2023-05-11T07:31:50+00:00,2,63,66,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Champ de Mars - Cler,7020,1,2,"[48.856691550115315, 2.306646779179573]",2023-05-11T07:31:20+00:00,3,33,41,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Granges aux Belles - Hôpital Saint-Louis,10114,2,19,"[48.874794994841274, 2.366669436984963]",2023-05-11T07:33:20+00:00,21,38,60,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Villersexel - Saint-Germain,7008,6,6,"[48.858297001218, 2.3237934708595]",2023-05-11T07:33:09+00:00,12,3,16,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Borrégo - Gambetta,20137,0,0,"[48.87330497045532, 2.4014145880937576]",2023-05-11T07:27:37+00:00,0,25,25,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Stade Gaston Bouillant,23903,0,0,"[48.940273514964, 2.3274196014227]",2023-04-12T07:00:56+00:00,0,0,0,NON,NON,Villeneuve-la-Garenne,NON,2023-05-11T07:34:00.521Z
Jeanne Hornet - Girardot,31704,0,1,"[48.873802681432146, 2.427820265293122]",2023-05-11T07:30:55+00:00,1,26,29,OUI,OUI,Bagnolet,OUI,2023-05-11T07:34:00.521Z
Billancourt - Général Leclerc,21024,10,7,"[48.8322649, 2.2380413]",2023-05-11T07:32:35+00:00,17,2,22,OUI,OUI,Boulogne-Billancourt,OUI,2023-05-11T07:34:00.521Z
Favart - Italiens,2013,7,10,"[48.871446353921, 2.3382901058508]",2023-05-11T07:28:36+00:00,17,0,17,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Parvis Corentin Celton,21311,2,47,"[48.82747252522725, 2.2784319519996648]",2023-05-11T07:33:09+00:00,49,6,55,OUI,OUI,Issy-les-Moulineaux,OUI,2023-05-11T07:34:00.521Z
Parc André Citroën,15059,0,48,"[48.840639944296655, 2.2780618071556096]",2023-05-11T07:33:16+00:00,48,14,65,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Surcouf - Université,7016,6,14,"[48.861273016278126, 2.309453550914185]",2023-05-11T07:33:20+00:00,20,36,58,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Greneta - Sebastopol,2001,1,5,"[48.865242333228, 2.3516669869423]",2023-05-11T07:33:14+00:00,6,23,32,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Place Pigalle,18042,1,2,"[48.8827555, 2.3361566]",2023-05-11T07:26:06+00:00,3,14,21,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Place du Maquis du Vercors,20019,5,0,"[48.877321579493575, 2.4083782732486725]",2023-05-11T07:33:27+00:00,5,26,31,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Poissonniers - Nord,18137,1,1,"[48.892511213520656, 2.3522228747606277]",2023-05-11T07:30:27+00:00,2,25,28,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Reims - Porte d'Asnières,17116,2,2,"[48.891834448210986, 2.300144659954865]",2023-05-11T07:30:24+00:00,4,22,26,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Bercy.,12108,13,37,"[48.839966914994, 2.3788625746965]",2023-05-11T07:31:47+00:00,50,14,66,OUI,OUI,Paris,OUI,2023-05-11T07:34:00.521Z
Centenaire - Sorins,31013,6,7,"[48.85853523359734, 2.4273508787155156]",2023-05-11T07:32:50+00:00,13,32,45,OUI,OUI,Montreuil,OUI,2023-05-11T07:34:00.521Z
