name,stationcode,ebike,mechanical,coordonnees_geo,duedate,numbikesavailable,numdocksavailable,capacity,is_renting,is_installed,nom_arrondissement_communes,is_returning,record_timestamp
Henry Farman,15042,1,12,"[48.83372430280548, 2.2713854536414146]",2023-04-16T15:18:59+00:00,13,3,16,OUI,OUI,Paris,OUI,2023-04-16T15:36:00.613Z
Grands Moulins de Pantin,19044,7,2,"[48.89738369720229, 2.3959985375404362]",2023-04-16T15:12:12+00:00,9,41,50,OUI,OUI,Paris,OUI,2023-04-16T15:36:00.613Z
Gabriel Péri - Francisco Ferrer,33102,1,0,"[48.88633710236977, 2.407338917255402]",2023-04-16T15:12:42+00:00,1,17,18,OUI,OUI,Le Pré-Saint-Gervais,OUI,2023-04-16T15:36:00.613Z
Place de la Reine Astrid,8045,4,25,"[48.86492098253841, 2.302549182385926]",2023-04-16T15:19:34+00:00,29,24,58,OUI,OUI,Paris,OUI,2023-04-16T15:36:00.613Z
Fédération - Suffren,15105,5,17,"[48.852828153442346, 2.2978776320815086]",2023-04-16T15:18:14+00:00,22,2,25,OUI,OUI,Paris,OUI,2023-04-16T15:36:00.613Z
Carducci - Place Hannah Arendt,19120,3,0,"[48.877436681515796, 2.3860743641853337]",2023-04-16T15:19:13+00:00,3,24,27,OUI,OUI,Paris,OUI,2023-04-16T15:36:00.613Z
Manin - Carrières d'Amérique,19103,1,0,"[48.88467214209463, 2.3919698596000676]",2023-04-16T15:14:27+00:00,1,17,20,OUI,OUI,Paris,OUI,2023-04-16T15:36:00.613Z
Porte de Vanves,14138,0,0,"[48.828012849445, 2.3056878894567]",2023-04-16T15:17:51+00:00,0,30,32,OUI,OUI,Paris,OUI,2023-04-16T15:36:00.613Z
Conservatoire de Musique,46003,10,12,"[48.77093586667601, 2.4034014344215398]",2023-04-16T15:15:23+00:00,22,3,25,OUI,OUI,Choisy-le-Roi,OUI,2023-04-16T15:36:00.613Z
Cimetière de Fontenay-sous-Bois,41209,9,0,"[48.84706173362218, 2.4787822365760808]",2023-04-16T15:13:18+00:00,9,6,15,OUI,OUI,Fontenay-sous-Bois,OUI,2023-04-16T15:36:00.613Z
Place Albert Kahn,18031,1,1,"[48.8957969797804, 2.345585584134864]",2023-04-16T15:17:49+00:00,2,42,46,OUI,OUI,Paris,OUI,2023-04-16T15:36:00.613Z
Championnet - Vauvenargues,18028,0,0,"[48.89401874744574, 2.3319872841238976]",2023-04-16T15:19:12+00:00,0,32,33,OUI,OUI,Paris,OUI,2023-04-16T15:36:00.613Z
Place Marcel Cachin,42014,3,10,"[48.81411442356866, 2.39090770483017]",2023-04-16T15:18:39+00:00,13,17,32,OUI,OUI,Ivry-sur-Seine,OUI,2023-04-16T15:36:00.613Z
Rocher - Laborde,8017,0,2,"[48.87590240712654, 2.322616316378116]",2023-04-16T15:16:54+00:00,2,59,65,OUI,OUI,Paris,OUI,2023-04-16T15:36:00.613Z
Lecourbe - Jean Maridor,15054,1,2,"[48.83796366147599, 2.2877392172813416]",2023-04-16T15:14:38+00:00,3,15,19,OUI,OUI,Paris,OUI,2023-04-16T15:36:00.613Z
Erasme - Ulm,5124,8,0,"[48.84264375274712, 2.3445946723222733]",2023-04-16T15:19:42+00:00,8,16,24,OUI,OUI,Paris,OUI,2023-04-16T15:36:00.613Z
Jean Jaurès - Presles,35002,5,3,"[48.90713441498779, 2.396005728053061]",2023-04-16T15:12:57+00:00,8,22,30,OUI,OUI,Pantin,OUI,2023-04-16T15:36:00.613Z
Boissière - Etienne Dolet,31102,4,1,"[48.876111, 2.4677312]",2023-04-16T15:13:10+00:00,5,16,21,OUI,OUI,Montreuil,OUI,2023-04-16T15:36:00.613Z
Bertie Albrecht - Hoche,8054,1,0,"[48.87614039826388, 2.301303138307601]",2023-04-16T15:15:36+00:00,1,31,32,OUI,OUI,Paris,OUI,2023-04-16T15:36:00.613Z
Marcadet - Barbès,18022,3,0,"[48.89045112096476, 2.349057392968696]",2023-04-16T15:15:21+00:00,3,32,37,OUI,OUI,Paris,OUI,2023-04-16T15:36:00.613Z
Hôtel de Ville de Boulogne Billancourt,21005,0,14,"[48.83495885166784, 2.2416803240776066]",2023-04-16T15:17:19+00:00,14,12,26,OUI,OUI,Boulogne-Billancourt,OUI,2023-04-16T15:36:00.613Z
Enghien - Faubourg Poissonnière,10042,0,3,"[48.872420063053, 2.3483952362828]",2023-04-16T15:13:37+00:00,3,30,33,OUI,OUI,Paris,OUI,2023-04-16T15:36:00.613Z
David Weill - Parc Montsouris,14124,10,0,"[48.821092374256104, 2.333725690841675]",2023-04-16T15:19:14+00:00,10,12,22,OUI,OUI,Paris,OUI,2023-04-16T15:36:00.613Z
Marcelin Berthelot,21006,1,10,"[48.8415473058801, 2.233161628246308]",2023-04-16T15:18:19+00:00,11,16,27,OUI,OUI,Boulogne-Billancourt,OUI,2023-04-16T15:36:00.613Z
Repos - Cimetière du Père Lachaise,20131,2,1,"[48.859358523593, 2.3896131366845]",2023-04-16T15:17:39+00:00,3,30,33,OUI,OUI,Paris,OUI,2023-04-16T15:36:00.613Z
François Debergue - Croix de Chavaux,31008,6,5,"[48.857421708072074, 2.437578141689301]",2023-04-16T15:19:32+00:00,11,46,57,OUI,OUI,Montreuil,OUI,2023-04-16T15:36:00.613Z
Nationale - Place Jules Guesde,21015,0,17,"[48.82753962462998, 2.2416052222251897]",2023-04-16T15:19:25+00:00,17,4,23,OUI,OUI,Boulogne-Billancourt,OUI,2023-04-16T15:36:00.613Z
Gare Rer de Fontenay sous Bois,41202,5,2,"[48.8436279, 2.4630465]",2023-04-16T15:19:02+00:00,7,54,61,OUI,OUI,Fontenay-sous-Bois,OUI,2023-04-16T15:36:00.613Z
Oberkampf - République,11030,2,0,"[48.865316087070475, 2.3761147849099955]",2023-04-16T15:18:33+00:00,2,21,24,OUI,OUI,Paris,OUI,2023-04-16T15:36:00.613Z
Marcelle - Thalie,35020,1,0,"[48.8835462, 2.4137883]",2023-04-16T15:17:37+00:00,1,17,20,OUI,OUI,Pantin,OUI,2023-04-16T15:36:00.613Z
Cujas - Saint-Michel,5106,6,2,"[48.848191348584, 2.341831654854]",2023-04-16T15:19:42+00:00,8,9,19,OUI,OUI,Paris,OUI,2023-04-16T15:36:00.613Z
Henri Ste-Claire Déville - Paul Héroult,25003,9,6,"[48.892663, 2.172411]",2023-04-16T15:16:56+00:00,15,9,24,OUI,OUI,Rueil-Malmaison,OUI,2023-04-16T15:36:00.613Z
Louis Lumière - Porte de Bagnolet,20115,1,0,"[48.86431136000005, 2.4105210229754443]",2023-04-16T15:18:21+00:00,1,17,20,OUI,OUI,Paris,OUI,2023-04-16T15:36:00.613Z
Victoire - Chaussée d'Antin,9116,1,2,"[48.875065791004396, 2.3316738009452824]",2023-04-16T15:12:15+00:00,3,20,24,OUI,OUI,Paris,OUI,2023-04-16T15:36:00.613Z
Victor Hugo - Galliéni,21008,0,5,"[48.83802015441127, 2.2460845112800603]",2023-04-16T15:18:11+00:00,5,29,34,OUI,OUI,Boulogne-Billancourt,OUI,2023-04-16T15:36:00.613Z
Legendre - Dulong,17013,3,1,"[48.885325169402904, 2.316423766314984]",2023-04-16T15:16:16+00:00,4,19,23,OUI,OUI,Paris,OUI,2023-04-16T15:36:00.613Z
Botzaris - Parc des Buttes Chaumont,19024,4,1,"[48.877951, 2.381464]",2023-04-16T15:17:54+00:00,5,15,20,OUI,OUI,Paris,OUI,2023-04-16T15:36:00.613Z
Général De Gaulle - Alouette,41601,8,3,"[48.839109, 2.4175664]",2023-04-16T15:18:26+00:00,11,14,26,OUI,OUI,Saint-Mandé,OUI,2023-04-16T15:36:00.613Z
Rochechouart lamartine,9010,1,1,"[48.876719895109, 2.344393021853951]",2023-04-16T15:15:45+00:00,2,21,24,OUI,OUI,Paris,OUI,2023-04-16T15:36:00.613Z
Joseph Liouville - Croix Nivert,15021,2,29,"[48.844835471244416, 2.297508493065834]",2023-04-16T15:18:20+00:00,31,33,64,OUI,OUI,Paris,OUI,2023-04-16T15:36:00.613Z
Cauchy - Cévennes,15103,2,31,"[48.8433725710224, 2.275132834911347]",2023-04-16T15:18:48+00:00,33,18,51,OUI,OUI,Paris,OUI,2023-04-16T15:36:00.613Z
Beffroy,22003,0,2,"[48.886591074487995, 2.261394560337067]",2023-04-16T15:15:41+00:00,2,24,26,OUI,OUI,Neuilly-sur-Seine,OUI,2023-04-16T15:36:00.613Z
Molitor - Chardon-Lagache,16038,5,12,"[48.84520880183234, 2.2656840831041336]",2023-04-16T15:19:12+00:00,17,14,34,OUI,OUI,Paris,OUI,2023-04-16T15:36:00.613Z
Mairie du 11ème,11024,3,2,"[48.858925, 2.3789759]",2023-04-16T15:19:19+00:00,5,44,51,OUI,OUI,Paris,OUI,2023-04-16T15:36:00.613Z
Théophile Gautier - François Millet,16136,3,7,"[48.85034821320644, 2.273029983043671]",2023-04-16T15:17:25+00:00,10,18,30,OUI,OUI,Paris,OUI,2023-04-16T15:36:00.613Z
Marché Secrétan,19022,3,1,"[48.88125496379482, 2.373463287949562]",2023-04-16T15:19:18+00:00,4,22,26,OUI,OUI,Paris,OUI,2023-04-16T15:36:00.613Z
Lieutenant Chauré - Etienne Marey,20134,3,0,"[48.86746195408435, 2.405970990657807]",2023-04-16T15:18:18+00:00,3,16,20,OUI,OUI,Paris,OUI,2023-04-16T15:36:00.613Z
Parmentier - République,11105,2,3,"[48.8644954, 2.3750124]",2023-04-16T15:19:00+00:00,5,45,50,OUI,OUI,Paris,OUI,2023-04-16T15:36:00.613Z
Auguste Cain - Jean Moulin,14136,1,0,"[48.82577028927573, 2.3210415244102482]",2023-04-16T15:17:47+00:00,1,39,40,OUI,OUI,Paris,OUI,2023-04-16T15:36:00.613Z
Marseille - Beaurepaire,10014,5,12,"[48.871624306962985, 2.3639265082738348]",2023-04-16T15:19:16+00:00,17,35,55,OUI,OUI,Paris,OUI,2023-04-16T15:36:00.613Z
Parmentier - Abel Rabaud,11035,0,1,"[48.86921273836114, 2.371688821240712]",2023-04-16T15:14:33+00:00,1,49,52,OUI,OUI,Paris,OUI,2023-04-16T15:36:00.613Z
Parc Georges Brassens - Brancion,15046,0,2,"[48.83227829269761, 2.3022570088505745]",2023-04-16T15:19:36+00:00,2,26,29,OUI,OUI,Paris,OUI,2023-04-16T15:36:00.613Z
Place Paul Eluard,46001,3,9,"[48.7672039733195, 2.4144977331161503]",2023-04-16T15:19:44+00:00,12,6,19,OUI,OUI,Choisy-le-Roi,OUI,2023-04-16T15:36:00.613Z
Exelmans - Michel-Ange,16040,0,7,"[48.84309486651855, 2.2597770800669053]",2023-04-16T15:12:20+00:00,7,25,33,OUI,OUI,Paris,OUI,2023-04-16T15:36:00.613Z
Reims - Raymond Pitet,17028,2,1,"[48.8888, 2.296319]",2023-04-16T15:17:25+00:00,3,34,37,OUI,OUI,Paris,OUI,2023-04-16T15:36:00.613Z
Aristide Briand - Gare de Bagneux,42302,5,2,"[48.79387269664978, 2.321148812770844]",2023-04-16T15:17:55+00:00,7,14,22,OUI,OUI,Cachan,OUI,2023-04-16T15:36:00.613Z
Seine - Flandre,19029,1,0,"[48.886785741479684, 2.3746193200349808]",2023-04-16T15:19:42+00:00,1,18,19,OUI,OUI,Paris,OUI,2023-04-16T15:36:00.613Z
Hautpoul - Jean Jaurès,19016,1,4,"[48.886393679436, 2.3865414544355]",2023-04-16T15:18:07+00:00,5,26,32,OUI,OUI,Paris,OUI,2023-04-16T15:36:00.613Z
Laumière - Petit,19013,3,2,"[48.88467368538326, 2.380039058625698]",2023-04-16T15:15:06+00:00,5,27,34,OUI,OUI,Paris,OUI,2023-04-16T15:36:00.613Z
Quai du docteur Dervaux,26013,0,0,"[48.910482, 2.297998]",2023-01-18T08:46:16+00:00,0,26,26,NON,NON,Asnières-sur-Seine,NON,2023-04-16T15:36:00.613Z
Gare Arcueil - Cachan,42301,1,2,"[48.799824, 2.328171]",2023-04-16T15:15:06+00:00,3,23,26,OUI,OUI,Arcueil,OUI,2023-04-16T15:36:00.613Z
Marignan - Champs-Elysées,8013,3,0,"[48.869495661232, 2.3066138139003]",2023-04-16T15:19:04+00:00,3,31,35,OUI,OUI,Paris,OUI,2023-04-16T15:36:00.613Z
Gare RER de Gentilly,42504,3,1,"[48.814280450380224, 2.3410347104072575]",2023-04-16T15:14:44+00:00,4,25,30,OUI,OUI,Gentilly,OUI,2023-04-16T15:36:00.613Z
Place de la Porte de Paris,32016,3,3,"[48.93009363207303, 2.3564037680625916]",2023-04-16T15:15:49+00:00,6,33,40,OUI,OUI,Saint-Denis,OUI,2023-04-16T15:36:00.613Z
Place Amédée Gordini - Lefebvre,15201,2,0,"[48.83061737745, 2.2920634208276]",2023-04-16T15:13:30+00:00,2,35,38,OUI,OUI,Paris,OUI,2023-04-16T15:36:00.613Z
Saint-Jacques - Soufflot,5006,0,0,"[48.8465255, 2.343099]",2018-06-06T06:42:14+00:00,0,0,0,NON,OUI,Paris,NON,2023-04-16T15:36:00.613Z
Flandre - Alphonse Karr,19008,3,2,"[48.89465, 2.381868]",2023-04-16T15:17:05+00:00,5,19,25,OUI,OUI,Paris,OUI,2023-04-16T15:36:00.613Z
Raspail - Bac,7005,6,21,"[48.855628721101, 2.3256602883339]",2023-04-16T15:19:22+00:00,27,21,52,OUI,OUI,Paris,OUI,2023-04-16T15:36:00.613Z
Jules Ferry - Faubourg du Temple Paris,11036,2,10,"[48.868397, 2.3678933]",2023-04-16T15:18:14+00:00,12,45,58,OUI,OUI,Paris,OUI,2023-04-16T15:36:00.613Z
Stephenson - Doudeauville,18012,1,1,"[48.888537048944826, 2.3561610281467438]",2023-04-16T15:18:16+00:00,2,31,36,OUI,OUI,Paris,OUI,2023-04-16T15:36:00.613Z
Saint Georges - d'Aumale,9021,1,0,"[48.87778639599673, 2.337429821491241]",2023-04-16T15:19:43+00:00,1,20,23,OUI,OUI,Paris,OUI,2023-04-16T15:36:00.613Z
Anatole France - Louise Michel,23009,0,3,"[48.88873214926474, 2.2881576418876652]",2023-04-16T15:10:10+00:00,3,46,50,OUI,OUI,Levallois-Perret,OUI,2023-04-16T15:36:00.613Z
Montgallet - Charenton,12027,3,2,"[48.842647778701, 2.3861649278137]",2023-04-16T15:19:36+00:00,5,10,16,OUI,OUI,Paris,OUI,2023-04-16T15:36:00.613Z
Gaston Roussel - Commune de Paris,32303,11,5,"[48.89432034553156, 2.432552274419542]",2023-04-16T15:18:43+00:00,16,14,30,OUI,OUI,Romainville,OUI,2023-04-16T15:36:00.613Z
Jacques Callot - Mazarine,6013,6,14,"[48.85528017533187, 2.337574325501919]",2023-04-16T15:19:20+00:00,20,8,28,OUI,OUI,Paris,OUI,2023-04-16T15:36:00.613Z
