name,stationcode,ebike,mechanical,coordonnees_geo,duedate,numbikesavailable,numdocksavailable,capacity,is_renting,is_installed,nom_arrondissement_communes,is_returning,record_timestamp
Square Boucicaut,7003,31,23,"[48.851296433665276, 2.325061820447445]",2023-04-27T12:51:56+00:00,54,4,60,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Jouffroy d'Abbans - Wagram,17026,4,3,"[48.881973298352, 2.301132157445]",2023-04-27T12:49:44+00:00,7,14,40,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Froment - Bréguet,11025,3,32,"[48.8570414504784, 2.37289470306807]",2023-04-27T12:50:05+00:00,35,3,43,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Morillons - Dantzig,15047,1,0,"[48.83310149953933, 2.299380004405976]",2023-04-27T12:51:52+00:00,1,50,52,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Croulebarde - Corvisart,13101,2,1,"[48.830981659316855, 2.3481646925210953]",2023-04-27T12:50:18+00:00,3,31,34,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Le Brix et Mesmin - Jourdan,14108,0,0,"[48.82234096593411, 2.327861653302471]",2023-04-27T12:46:50+00:00,0,19,21,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Porte de Saint-Ouen - Bessières,17044,3,13,"[48.89792240854517, 2.32851451022192]",2023-04-27T12:51:27+00:00,16,22,42,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Chazelles - Courcelles,17025,3,4,"[48.879406604954, 2.3034455627202988]",2023-04-27T12:43:14+00:00,7,25,35,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Moulin de Pierre - Abbé Grégoire,21326,0,0,"[48.822036188382, 2.2754641655975]",2023-04-27T12:48:38+00:00,0,20,20,OUI,OUI,Issy-les-Moulineaux,OUI,2023-04-27T13:03:00.49Z
Lagny - Victor Basch,43002,4,7,"[48.84884147189881, 2.426325418925233]",2023-04-27T12:46:48+00:00,11,14,26,OUI,OUI,Vincennes,OUI,2023-04-27T13:03:00.49Z
Saint-Cloud - Hippodrome,16138,2,10,"[48.85772148887421, 2.2549109905958176]",2023-04-27T12:50:45+00:00,12,14,30,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Louis Lejeune - Barbès,21216,10,9,"[48.81807418981508, 2.3267009854316716]",2023-04-27T12:50:30+00:00,19,6,25,OUI,OUI,Montrouge,OUI,2023-04-27T13:03:00.49Z
Rond-point du Dr Albert Schweitzer,22207,1,4,"[48.78980918988166, 2.3143940046429634]",2023-04-27T12:46:09+00:00,5,17,22,OUI,OUI,Bagneux,OUI,2023-04-27T13:03:00.49Z
Raspail - Varenne,7004,1,9,"[48.853147816545, 2.3263905197382]",2023-04-27T12:51:43+00:00,10,8,18,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Italie - Tolbiac,13030,2,0,"[48.82557229464416, 2.3576171323657036]",2023-04-27T12:50:18+00:00,2,19,21,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Raspail Barbès,31028,4,15,"[48.8529945, 2.4247387]",2023-04-27T12:51:26+00:00,19,9,28,OUI,OUI,Montreuil,OUI,2023-04-27T13:03:00.49Z
De Toqueville - Terrasse,17048,2,1,"[48.882428, 2.314002]",2023-04-27T12:51:46+00:00,3,26,30,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Jules Guesde - Pont du Port à l'Anglais,44017,2,26,"[48.79628807093802, 2.417212128639221]",2023-04-27T12:51:22+00:00,28,1,30,OUI,OUI,Vitry-sur-Seine,OUI,2023-04-27T13:03:00.49Z
Michel-Ange - Parent de Rosan,16118,6,4,"[48.840579923690115, 2.2584119439125065]",2023-04-27T12:47:07+00:00,10,13,26,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Charlot - Stade Gabriel Voisin,21323,0,0,"[48.827228120536, 2.268122527474]",2023-04-07T06:20:24+00:00,0,0,0,NON,NON,Issy-les-Moulineaux,NON,2023-04-27T13:03:00.49Z
Regnault - Patay,13118,11,33,"[48.82435782216384, 2.377065159380436]",2023-04-27T12:49:21+00:00,44,16,63,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Félix Ziem - Armand Gauthier,18111,5,0,"[48.88949630486821, 2.333393658804396]",2023-04-27T12:51:42+00:00,5,20,25,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Abbeville - Faubourg Poissonnière,9002,1,1,"[48.879223, 2.349147]",2023-04-27T12:48:35+00:00,2,10,14,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Youri Gagarine - Karl Marx,48003,4,0,"[48.78448485079149, 2.35908430069685]",2023-04-27T12:48:40+00:00,4,18,22,OUI,OUI,Villejuif,OUI,2023-04-27T13:03:00.49Z
Ney - Porte de Clignancourt,18134,0,4,"[48.8978867, 2.3458001]",2023-04-27T12:42:17+00:00,4,21,25,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Place Jean-Spire-Lemaître,43009,1,2,"[48.8468428626593, 2.452062070369721]",2023-04-27T12:48:35+00:00,3,45,50,OUI,OUI,Vincennes,OUI,2023-04-27T13:03:00.49Z
Square Louis XVI,8016,15,12,"[48.87320440102894, 2.323658830743138]",2023-04-27T12:51:03+00:00,27,1,29,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Alexandre Parodi - Quai de Valmy,10162,3,1,"[48.87935941942529, 2.366596162319184]",2023-04-27T12:49:54+00:00,4,19,24,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Gare de l'Est - Faubourg-Saint-Martin,10161,3,4,"[48.875642647477, 2.3594588041306]",2023-04-27T12:50:16+00:00,7,25,32,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Gabriel Lamé,12031,2,32,"[48.8351212784276, 2.385534569621086]",2023-04-27T12:52:15+00:00,34,2,36,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Boudreau - Auber,9106,5,7,"[48.87219, 2.329423]",2023-04-27T12:47:48+00:00,12,1,14,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Verger - Colonel Guichard,21328,0,0,"[48.816376985087, 2.2670380088932]",2023-04-27T12:50:44+00:00,0,29,29,OUI,OUI,Issy-les-Moulineaux,OUI,2023-04-27T13:03:00.49Z
Quai de l'Horloge - Pont Neuf,1001,5,10,"[48.857058739111, 2.3417982839439]",2023-04-27T12:50:56+00:00,15,2,17,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Porte Pouchet-Bessières,17008,10,3,"[48.8978765, 2.3230632]",2023-04-27T12:52:02+00:00,13,7,23,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Institut de France,6001,1,11,"[48.857615678565, 2.3358313530377]",2023-04-27T12:50:53+00:00,12,4,17,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Château - République,31706,2,3,"[48.862923800596, 2.4155035614967]",2023-04-27T12:51:13+00:00,5,21,26,OUI,OUI,Bagnolet,OUI,2023-04-27T13:03:00.49Z
Institut du Monde Arabe - Saint-Germain,5020,3,30,"[48.849063299501, 2.3558086529374]",2023-04-27T12:51:44+00:00,33,5,40,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Rossini - Laffitte,9022,11,19,"[48.87334627510507, 2.337980867701675]",2023-04-27T12:51:57+00:00,30,2,33,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Argenteuil - Voltaire,26003,2,0,"[48.91864865955558, 2.2814112156629562]",2023-04-27T12:50:09+00:00,2,11,16,OUI,OUI,Asnières-sur-Seine,OUI,2023-04-27T13:03:00.49Z
Legendre - Clichy,17004,0,2,"[48.88896161855884, 2.322528975094376]",2023-04-27T12:48:09+00:00,2,37,40,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Quai de la Seine,19003,1,1,"[48.884492238407525, 2.3703941702842717]",2023-04-27T12:51:42+00:00,2,19,24,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Belidor - Gouvion-Saint-Cyr,17043,1,0,"[48.88022154052015, 2.2854680567979813]",2023-04-27T12:52:05+00:00,1,37,39,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Place de Rhin et Danube,19026,0,0,"[48.88192765861766, 2.392586767673493]",2023-04-27T12:50:31+00:00,0,17,17,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Roquette - Thiéré,11002,6,1,"[48.85507930579506, 2.3733686318721463]",2023-04-27T12:51:22+00:00,7,14,23,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Exelmans - Versailles,16039,3,19,"[48.84097491091973, 2.264390252530575]",2023-04-27T12:51:56+00:00,22,25,49,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Saint-Maur - Roquette,11023,9,1,"[48.858688774062955, 2.383553994571467]",2023-04-27T12:51:35+00:00,10,35,46,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Place Du Général De Gaulle,31009,1,0,"[48.8687591, 2.4329931]",2023-04-27T12:51:33+00:00,1,25,26,OUI,OUI,Montreuil,OUI,2023-04-27T13:03:00.49Z
Pereire - Rennequin,17030,4,0,"[48.88364782887555, 2.2952447086572647]",2023-04-27T12:51:12+00:00,4,18,23,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Claude Decaen - Cannebière,12111,1,0,"[48.83761417037952, 2.397253782195704]",2023-04-27T12:48:35+00:00,1,25,27,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Amelot - Saint-Sébastien,11047,3,15,"[48.86114216276092, 2.367799618107727]",2023-04-27T12:51:10+00:00,18,9,30,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Panthéon - Valette,5032,29,6,"[48.84702057165222, 2.3464982619671075]",2023-04-27T12:49:25+00:00,35,1,39,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Pyrénées - Emmery,20042,0,0,"[48.872010281270974, 2.392039597034455]",2023-04-27T12:49:58+00:00,0,40,40,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Gare RER - Canadiens,43401,17,21,"[48.81995307955795, 2.464176752459464]",2023-04-27T12:50:47+00:00,38,7,45,OUI,OUI,Joinville-le-Pont,OUI,2023-04-27T13:03:00.49Z
Redoute - Les Courtilles,26002,5,17,"[48.92986719451888, 2.283669635653496]",2023-04-27T12:49:08+00:00,22,8,32,OUI,OUI,Asnières-sur-Seine,OUI,2023-04-27T13:03:00.49Z
Notre-Dame-des-Champs - Stanislas,6006,3,0,"[48.84479928858768, 2.329337755887181]",2023-04-27T12:45:57+00:00,3,15,19,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Pyramide - Ecole du Breuil,12128,4,6,"[48.82237977153955, 2.4586871266365056]",2023-04-27T12:48:12+00:00,10,23,34,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Liège - Moscou,8010,2,0,"[48.8795431, 2.3264628]",2023-04-27T12:46:56+00:00,2,15,17,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Mairie de Montreuil,31022,1,0,"[48.86131452758348, 2.440614402294159]",2023-04-27T12:51:13+00:00,1,49,52,OUI,OUI,Montreuil,OUI,2023-04-27T13:03:00.49Z
Square Simon Bolivar,19101,1,0,"[48.8750898883217, 2.3826304078102116]",2023-04-27T12:52:14+00:00,1,22,24,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Rouget de Lisle,46002,20,13,"[48.764615483395254, 2.4071189761161804]",2023-04-27T12:50:13+00:00,33,2,35,OUI,OUI,Choisy-le-Roi,OUI,2023-04-27T13:03:00.49Z
Richard Lenoir - Republique,11113,1,3,"[48.8667175, 2.3692541]",2023-04-27T12:51:52+00:00,4,53,58,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Henry Farman,15042,7,9,"[48.83372430280548, 2.2713854536414146]",2023-04-27T12:51:32+00:00,16,0,16,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Grands Moulins de Pantin,19044,5,8,"[48.89738369720229, 2.3959985375404362]",2023-04-27T12:51:26+00:00,13,35,50,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Gabriel Péri - Francisco Ferrer,33102,0,1,"[48.88633710236977, 2.407338917255402]",2023-04-27T12:43:41+00:00,1,15,18,OUI,OUI,Le Pré-Saint-Gervais,OUI,2023-04-27T13:03:00.49Z
Place de la Reine Astrid,8045,24,25,"[48.86492098253841, 2.302549182385926]",2023-04-27T12:50:57+00:00,49,2,58,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Roger Salengro - Fontainebleau,42706,0,0,"[48.814548697325, 2.3611663654447]",2023-04-27T12:44:46+00:00,0,25,25,OUI,OUI,Le Kremlin-Bicêtre,OUI,2023-04-27T13:03:00.49Z
Hôpital Européen Georges Pompidou,15104,21,39,"[48.83769531916335, 2.275374233722687]",2023-04-27T12:51:11+00:00,60,3,64,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Fédération - Suffren,15105,1,13,"[48.852828153442346, 2.2978776320815086]",2023-04-27T12:51:25+00:00,14,11,25,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Carducci - Place Hannah Arendt,19120,3,0,"[48.877436681515796, 2.3860743641853337]",2023-04-27T12:48:50+00:00,3,23,27,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Saint-Jacques - Val de Grâce,5004,6,2,"[48.8417514, 2.3413893]",2023-04-27T12:49:31+00:00,8,9,20,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Manin - Carrières d'Amérique,19103,3,1,"[48.88467214209463, 2.3919698596000676]",2023-04-27T12:42:27+00:00,4,15,20,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Lucie Aubrac - Fort,21312,0,1,"[48.818144834008976, 2.271184623241425]",2023-04-27T12:50:11+00:00,1,29,30,OUI,OUI,Issy-les-Moulineaux,OUI,2023-04-27T13:03:00.49Z
Place Albert Kahn,18031,2,0,"[48.8957969797804, 2.345585584134864]",2023-04-27T12:51:02+00:00,2,42,46,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Rocher - Laborde,8017,12,17,"[48.87590240712654, 2.322616316378116]",2023-04-27T12:52:03+00:00,29,34,65,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Grenelle - Violet,15106,2,16,"[48.84993035512154, 2.294612042605877]",2023-04-27T12:47:35+00:00,18,16,35,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Mouton Duvernet - Général Leclerc,14008,1,0,"[48.831632518292565, 2.3293121159076686]",2023-04-27T12:47:21+00:00,1,37,39,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Erasme - Ulm,5124,20,0,"[48.84264375274712, 2.3445946723222733]",2023-04-27T12:49:03+00:00,20,4,24,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Etienne Jodelle - Saint Ouen,18046,0,0,"[48.88794016394694, 2.326124420314341]",2023-04-27T12:51:16+00:00,0,30,33,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Guy Môquet - Etienne Dolet,22406,3,0,"[48.81527009991819, 2.298078276995073]",2023-04-27T12:46:31+00:00,3,20,23,OUI,OUI,Malakoff,OUI,2023-04-27T13:03:00.49Z
Boissière - Etienne Dolet,31102,2,0,"[48.876111, 2.4677312]",2023-04-27T12:52:01+00:00,2,19,21,OUI,OUI,Montreuil,OUI,2023-04-27T13:03:00.49Z
Bertie Albrecht - Hoche,8054,26,5,"[48.87614039826388, 2.301303138307601]",2023-04-27T12:51:18+00:00,31,0,32,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Cevennes - Bergers,15109,2,12,"[48.84240765130395, 2.281037718057633]",2023-04-27T12:51:41+00:00,14,14,29,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Molière - République,21209,4,3,"[48.81111581390707, 2.3145738624448158]",2023-04-27T12:50:58+00:00,7,23,30,OUI,OUI,Montrouge,OUI,2023-04-27T13:03:00.49Z
Hoche - Jean Lolive,35010,2,1,"[48.89110239200789, 2.402843534946442]",2023-04-27T12:49:51+00:00,3,20,24,OUI,OUI,Pantin,OUI,2023-04-27T13:03:00.49Z
David Weill - Parc Montsouris,14124,2,0,"[48.821092374256104, 2.333725690841675]",2023-04-27T12:51:53+00:00,2,19,22,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Saint Lambert - Blomet,15133,1,0,"[48.83659148147257, 2.2930556908249855]",2023-04-27T12:50:28+00:00,1,26,27,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Place Robert Guillemard,15110,3,20,"[48.836191728066666, 2.2811267160086417]",2023-04-27T12:46:51+00:00,23,1,24,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Gabriel Péri - Danielle Casanova,44003,0,3,"[48.790114, 2.4025777]",2023-04-27T12:50:43+00:00,3,16,20,OUI,OUI,Vitry-sur-Seine,OUI,2023-04-27T13:03:00.49Z
Lakanal - Commerce,15034,1,34,"[48.84442462786544, 2.294059172272682]",2023-04-27T12:50:49+00:00,35,18,53,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Carnot - Pâquerettes,41404,1,8,"[48.79592939432515, 2.4261841177940373]",2023-04-27T12:46:38+00:00,9,16,26,OUI,OUI,Alfortville,OUI,2023-04-27T13:03:00.49Z
Karl Marx,48010,0,3,"[48.784527937293184, 2.3646667979455587]",2023-04-27T12:50:04+00:00,3,13,16,OUI,OUI,Villejuif,OUI,2023-04-27T13:03:00.49Z
Gare Rer de Fontenay sous Bois,41202,4,1,"[48.8436279, 2.4630465]",2023-04-27T12:50:40+00:00,5,54,61,OUI,OUI,Fontenay-sous-Bois,OUI,2023-04-27T13:03:00.49Z
Oberkampf - République,11030,2,2,"[48.865316087070475, 2.3761147849099955]",2023-04-27T12:51:48+00:00,4,19,24,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Cossonnerie - Sébastopol,1119,6,5,"[48.86132665908402, 2.349419631063938]",2023-04-27T12:51:34+00:00,11,11,24,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Cujas - Saint-Michel,5106,8,5,"[48.848191348584, 2.341831654854]",2023-04-27T12:51:11+00:00,13,4,19,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Paris - Emile Zola,31003,4,1,"[48.854898095789295, 2.4186685681343083]",2023-04-27T12:50:02+00:00,5,24,30,OUI,OUI,Montreuil,OUI,2023-04-27T13:03:00.49Z
Jean Jaurès - Salvador Allende,22402,1,0,"[48.821475594736775, 2.3026576638221745]",2023-04-27T12:49:38+00:00,1,42,43,OUI,OUI,Malakoff,OUI,2023-04-27T13:03:00.49Z
Richard Lenoir - Jean-Pierre Timbaud,11039,0,0,"[48.86580427668637, 2.369337074966926]",2023-04-27T12:51:49+00:00,0,36,36,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Legendre - Dulong,17013,3,0,"[48.885325169402904, 2.316423766314984]",2023-04-27T12:52:17+00:00,3,18,23,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Galilée - Kléber,16008,8,3,"[48.86741186571367, 2.290781380114821]",2023-04-27T12:52:10+00:00,11,20,32,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Quai Panhard et Levassor,13050,14,42,"[48.82837482809675, 2.384273745805574]",2023-04-27T12:50:26+00:00,56,1,57,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Rochechouart lamartine,9010,2,2,"[48.876719895109, 2.344393021853951]",2023-04-27T12:51:13+00:00,4,20,24,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Place Madeleine Daniélou,17105,4,0,"[48.883498, 2.282015]",2023-04-27T12:50:34+00:00,4,36,42,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Cauchy - Cévennes,15103,6,29,"[48.8433725710224, 2.275132834911347]",2023-04-27T12:51:02+00:00,35,14,51,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Beffroy,22003,14,4,"[48.886591074487995, 2.261394560337067]",2023-04-27T12:51:01+00:00,18,8,26,OUI,OUI,Neuilly-sur-Seine,OUI,2023-04-27T13:03:00.49Z
Marie-Georges Picquart - Pereire,17125,1,0,"[48.88863669349711, 2.3111706599593163]",2023-04-27T12:51:06+00:00,1,31,32,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Mairie du 11ème,11024,5,6,"[48.858925, 2.3789759]",2023-04-27T12:51:52+00:00,11,35,51,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Théophile Gautier - François Millet,16136,2,5,"[48.85034821320644, 2.273029983043671]",2023-04-27T12:51:07+00:00,7,21,30,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Marché Secrétan,19022,2,1,"[48.88125496379482, 2.373463287949562]",2023-04-27T12:52:17+00:00,3,21,26,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Arche - Léonard de Vinci,24001,21,0,"[48.89790972494496, 2.2383723043644914]",2023-04-27T12:51:41+00:00,21,5,28,OUI,OUI,Courbevoie,OUI,2023-04-27T13:03:00.49Z
Charles de Gaulle - Sablonville,22016,4,0,"[48.87991924860035, 2.2763770446181297]",2023-04-27T12:47:08+00:00,4,21,26,OUI,OUI,Neuilly-sur-Seine,OUI,2023-04-27T13:03:00.49Z
Miromesnil - La Boétie,8025,10,16,"[48.87372241291653, 2.315848097205162]",2023-04-27T12:52:15+00:00,26,8,35,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Chemin Vert - Fraternité,32302,1,0,"[48.877141208359035, 2.4461565166711807]",2023-04-27T12:48:42+00:00,1,18,20,OUI,OUI,Romainville,OUI,2023-04-27T13:03:00.49Z
Arago - Glacière,13002,0,3,"[48.83486054775774, 2.3445770524322067]",2023-04-27T12:45:40+00:00,3,24,27,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Parmentier - Abel Rabaud,11035,0,0,"[48.86921273836114, 2.371688821240712]",2023-04-27T12:51:40+00:00,0,50,52,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Mairie d'Ivry-sur-Seine,42010,5,30,"[48.81057120969284, 2.3842826485633855]",2023-04-27T12:52:07+00:00,35,17,53,OUI,OUI,Ivry-sur-Seine,OUI,2023-04-27T13:03:00.49Z
Place Paul Eluard,46001,11,8,"[48.7672039733195, 2.4144977331161503]",2023-04-27T12:50:56+00:00,19,0,19,OUI,OUI,Choisy-le-Roi,OUI,2023-04-27T13:03:00.49Z
Exelmans - Michel-Ange,16040,1,5,"[48.84309486651855, 2.2597770800669053]",2023-04-27T12:45:01+00:00,6,27,33,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Pierret - Madrid,22006,7,13,"[48.882976576876565, 2.260125767248034]",2023-04-27T12:51:55+00:00,20,6,28,OUI,OUI,Neuilly-sur-Seine,OUI,2023-04-27T13:03:00.49Z
Saint-Vincent - Verdun,21301,1,17,"[48.819211549234495, 2.254007756710053]",2023-04-27T12:52:14+00:00,18,16,34,OUI,OUI,Issy-les-Moulineaux,OUI,2023-04-27T13:03:00.49Z
Aristide Briand - Gare de Bagneux,42302,16,1,"[48.79387269664978, 2.321148812770844]",2023-04-27T12:52:04+00:00,17,4,22,OUI,OUI,Cachan,OUI,2023-04-27T13:03:00.49Z
Wilson - Métallurgie,32003,4,12,"[48.909423010092326, 2.3584435880184174]",2023-04-27T12:49:08+00:00,16,9,28,OUI,OUI,Saint-Denis,OUI,2023-04-27T13:03:00.49Z
Grand Prieuré - Crussol,11042,1,5,"[48.864660627935, 2.3692265531829]",2023-04-27T12:51:28+00:00,6,42,49,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Square d'Anvers,9005,0,0,"[48.882633484311, 2.3448844062122]",2023-04-27T12:49:49+00:00,0,33,33,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Saint-Germain - Thenard,5123,5,10,"[48.850571, 2.3471015]",2023-04-27T12:51:30+00:00,15,14,31,OUI,OUI,Paris,OUI,2023-04-27T13:03:00.49Z
Quai du docteur Dervaux,26013,0,0,"[48.910482, 2.297998]",2023-01-18T08:46:16+00:00,0,26,26,NON,NON,Asnières-sur-Seine,NON,2023-04-27T13:03:00.49Z
Gare Arcueil - Cachan,42301,1,1,"[48.799824, 2.328171]",2023-04-27T12:44:55+00:00,2,24,26,OUI,OUI,Arcueil,OUI,2023-04-27T13:03:00.49Z
